Competition_Name,Gender,Country,Season_End_Year,Round,Wk,Day,Date,Time,Home,HomeGoals,Away,AwayGoals,Attendance,Venue,Referee,Notes,MatchURL
Austrian Football Bundesliga,M,AUT,2019,Regular season,8,Sun,2018-09-23,14:30,Austria Wien,0,LASK,3,10076,Generali Arena,Walter Altmann,,https://fbref.com/en/matches/2bf8b865/Austria-Wien-LASK-September-23-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,8,Sun,2018-09-23,17:00,RB Salzburg,2,Rapid Wien,1,15973,Red Bull Arena,Alexander Harkam,,https://fbref.com/en/matches/7d1cdaf4/Red-Bull-Salzburg-Rapid-Wien-September-23-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Relegation round,8,Sat,2019-05-11,17:00,Rapid Wien,1,Wacker Innsbr,0,2853,Allianz Stadion,Alexander Harkam,,https://fbref.com/en/matches/c3edf49a/Rapid-Wien-Wacker-Innsbruck-May-11-2019-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Relegation round,8,Sat,2019-05-11,17:00,SCR Altach,2,Admira,2,3508,CASHPOINT Arena,Harald Lechner,,https://fbref.com/en/matches/3cfa4d36/Rheindorf-Altach-Admira-Wacker-Modling-May-11-2019-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Relegation round,8,Sat,2019-05-11,17:00,Hartberg,2,Mattersburg,1,2312,PROfertil ARENA,Dieter Muckenhammer,,https://fbref.com/en/matches/74b19424/Hartberg-Mattersburg-May-11-2019-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Championship round,8,Sun,2019-05-12,14:30,Wolfsberger AC,4,St. Pölten,0,2916,Lavanttal-Arena,Sebastian Gishamer,,https://fbref.com/en/matches/576ccd43/Wolfsberger-AC-St-Polten-May-12-2019-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Championship round,8,Sun,2019-05-12,14:30,Sturm Graz,1,Austria Wien,3,8168,Merkur Arena,Markus Hameter,,https://fbref.com/en/matches/f7c702df/Sturm-Graz-Austria-Wien-May-12-2019-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Championship round,8,Sun,2019-05-12,17:00,RB Salzburg,2,LASK,1,11457,Red Bull Arena,Rene Eisner,,https://fbref.com/en/matches/592593d4/Red-Bull-Salzburg-LASK-May-12-2019-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,9,Sat,2018-09-29,17:00,Rapid Wien,0,St. Pölten,2,15800,Allianz Stadion,Robert Schörgenhofer,,https://fbref.com/en/matches/bc174680/Rapid-Wien-St-Polten-September-29-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,9,Sat,2018-09-29,17:00,Admira,2,SCR Altach,4,1600,BSFZ-Arena,Christian-Petru Ciochirca,,https://fbref.com/en/matches/6ed23026/Admira-Wacker-Modling-Rheindorf-Altach-September-29-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,9,Sat,2018-09-29,17:00,Wolfsberger AC,1,RB Salzburg,4,4655,Lavanttal-Arena,Manuel Schüttengruber,,https://fbref.com/en/matches/a513948b/Wolfsberger-AC-Red-Bull-Salzburg-September-29-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,9,Sun,2018-09-30,14:30,Mattersburg,2,Wacker Innsbr,1,660,Pappelstadion,Dieter Muckenhammer,,https://fbref.com/en/matches/a8b61acb/Mattersburg-Wacker-Innsbruck-September-30-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,9,Sun,2018-09-30,14:30,Hartberg,0,Austria Wien,1,4058,PROfertil ARENA,Andreas Heiß,,https://fbref.com/en/matches/0a213cbd/Hartberg-Austria-Wien-September-30-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Regular season,9,Sun,2018-09-30,17:00,LASK,0,Sturm Graz,0,6009,TGW Arena,Harald Lechner,,https://fbref.com/en/matches/ab00fa32/LASK-Sturm-Graz-September-30-2018-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Relegation round,9,Sat,2019-05-18,17:00,Admira,3,Wacker Innsbr,2,3850,BSFZ-Arena,Christopher Jäger,,https://fbref.com/en/matches/4991f701/Admira-Wacker-Modling-Wacker-Innsbruck-May-18-2019-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Relegation round,9,Sat,2019-05-18,17:00,Mattersburg,1,Rapid Wien,0,4200,Pappelstadion,Christian-Petru Ciochirca,,https://fbref.com/en/matches/af798d13/Mattersburg-Rapid-Wien-May-18-2019-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Relegation round,9,Sat,2019-05-18,17:00,SCR Altach,3,Hartberg,1,4701,CASHPOINT Arena,Gerhard Grobelnik,,https://fbref.com/en/matches/1be9f395/Rheindorf-Altach-Hartberg-May-18-2019-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Championship round,9,Sun,2019-05-19,17:00,Sturm Graz,1,RB Salzburg,2,11486,Merkur Arena,Harald Lechner,,https://fbref.com/en/matches/fa53dc73/Sturm-Graz-Red-Bull-Salzburg-May-19-2019-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Championship round,9,Sun,2019-05-19,17:00,St. Pölten,0,LASK,1,3199,NV Arena,Robert Schörgenhofer,,https://fbref.com/en/matches/8e4531a3/St-Polten-LASK-May-19-2019-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Championship round,9,Sun,2019-05-19,17:00,Austria Wien,2,Wolfsberger AC,0,11252,Generali Arena,Oliver Drachta,,https://fbref.com/en/matches/3eec0922/Austria-Wien-Wolfsberger-AC-May-19-2019-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Europa League play-offs — Semi-final,NA,Tue,2019-05-28,19:00,Rapid Wien,2,Mattersburg,0,10600,Allianz Stadion,Rene Eisner,,https://fbref.com/en/matches/c7348e41/Rapid-Wien-Mattersburg-May-28-2019-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Europa League play-offs — Finals,NA,Thu,2019-05-30,17:00,Rapid Wien,1,Sturm Graz,2,15800,Allianz Stadion,Oliver Drachta,Leg 1 of 2,https://fbref.com/en/matches/f09a36dd/Rapid-Wien-Sturm-Graz-May-30-2019-Austrian-Bundesliga
Austrian Football Bundesliga,M,AUT,2019,Europa League play-offs — Finals,NA,Sun,2019-06-02,17:00,Sturm Graz,0,Rapid Wien,1,9315,Merkur Arena,Robert Schörgenhofer,Leg 2 of 2; Sturm Graz won,https://fbref.com/en/matches/6fb6b765/Sturm-Graz-Rapid-Wien-June-2-2019-Austrian-Bundesliga
