Competition_Name,Gender,Country,Season_End_Year,Round,Wk,Day,Date,Time,Home,HomeGoals,Away,AwayGoals,Attendance,Venue,Referee,Notes,MatchURL
Czech First League,M,CZE,2019,Regular season,5,Fri,2018-08-17,18:30,Dukla Prague,1,Slovácko,2,8150,Stadion Juliska,Jan Jilek,,https://fbref.com/en/matches/2756642e/Dukla-Prague-Slovacko-August-17-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,5,Sat,2018-08-18,17:00,Mladá Boleslav,6,Opava,1,3100,Adidas Aréna,Petr Ardeleánu,,https://fbref.com/en/matches/e60acadf/Mlada-Boleslav-Opava-August-18-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,5,Sat,2018-08-18,17:00,Slovan Liberec,1,Bohemians 1905,1,4991,Stadion u Nisy,Zbyněk Proske,,https://fbref.com/en/matches/f40f7d5d/Slovan-Liberec-Bohemians-1905-August-18-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,5,Sat,2018-08-18,17:00,Fastav Zlín,1,Teplice,0,3402,Stadion Letná,Pavel Královec,,https://fbref.com/en/matches/56cc3937/Fastav-Zlin-Teplice-August-18-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,5,Sat,2018-08-18,19:00,Slavia Prague,0,Jablonec,2,13263,Sinobo Stadium,Ondřej Berka,,https://fbref.com/en/matches/ffa98726/Slavia-Prague-Jablonec-August-18-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,5,Sun,2018-08-19,15:00,Karviná,0,Viktoria Plzeň,1,3942,Městský stadion,Pavel Orel,,https://fbref.com/en/matches/94625b9f/Karvina-Viktoria-Plzen-August-19-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,5,Sun,2018-08-19,18:00,Sparta Prague,2,Příbram,2,11987,Generali Arena,Pavel Franek,,https://fbref.com/en/matches/e7bf8c78/Sparta-Prague-Pribram-August-19-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,5,Mon,2018-08-20,18:00,Sigma Olomouc,1,Baník Ostrava,4,10667,Andrův stadion,Ondřej Pechanec,,https://fbref.com/en/matches/b2272c13/Sigma-Olomouc-Banik-Ostrava-August-20-2018-Czech-First-League
Czech First League,M,CZE,2019,Relegation round,5,Sat,2019-05-25,17:00,Bohemians 1905,1,Opava,1,3753,Stadion Ďolíček,Pavel Franek,,https://fbref.com/en/matches/c45b7140/Bohemians-1905-Opava-May-25-2019-Czech-First-League
Czech First League,M,CZE,2019,Relegation round,5,Sat,2019-05-25,17:00,Příbram,3,Dukla Prague,2,1266,Energon Aréna,Miroslav Zelinka,,https://fbref.com/en/matches/af9daf50/Pribram-Dukla-Prague-May-25-2019-Czech-First-League
Czech First League,M,CZE,2019,Relegation round,5,Sat,2019-05-25,17:00,Slovácko,2,Karviná,0,3124,Městský fotbalový stadion Miroslava Vale...,Cieslar Ondřej,,https://fbref.com/en/matches/6c20c49d/Slovacko-Karvina-May-25-2019-Czech-First-League
Czech First League,M,CZE,2019,Championship round,5,Sun,2019-05-26,15:00,Slavia Prague,2,Sparta Prague,1,17000,Sinobo Stadium,Ondřej Berka,,https://fbref.com/en/matches/d0649bab/Slavia-Prague-Sparta-Prague-May-26-2019-Czech-First-League
Czech First League,M,CZE,2019,Championship round,5,Sun,2019-05-26,15:00,Jablonec,1,Slovan Liberec,0,3410,Stadion Střelnice,Ondřej Pechanec,,https://fbref.com/en/matches/a089f4ed/Jablonec-Slovan-Liberec-May-26-2019-Czech-First-League
Czech First League,M,CZE,2019,Championship round,5,Sun,2019-05-26,15:00,Viktoria Plzeň,1,Baník Ostrava,1,7787,Doosan Arena,Martin Nenadál,,https://fbref.com/en/matches/d2fccd54/Viktoria-Plzen-Banik-Ostrava-May-26-2019-Czech-First-League
Czech First League,M,CZE,2019,Regular season,6,Fri,2018-08-24,18:30,Bohemians 1905,1,Sparta Prague,1,4931,Stadion Ďolíček,Ondřej Berka,,https://fbref.com/en/matches/21acbaf6/Bohemians-1905-Sparta-Prague-August-24-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,6,Sat,2018-08-25,17:00,Příbram,1,Slovan Liberec,3,4676,Energon Aréna,Martin Nenadál,,https://fbref.com/en/matches/59d5da22/Pribram-Slovan-Liberec-August-25-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,6,Sat,2018-08-25,17:00,Baník Ostrava,2,Dukla Prague,0,10405,Městský stadion - Vítkovice Aréna,J. Machálek,,https://fbref.com/en/matches/810a4b04/Banik-Ostrava-Dukla-Prague-August-25-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,6,Sat,2018-08-25,17:00,Opava,1,Karviná,3,1209,Městský fotbalový stadion Srbská,Miroslav Zelinka,,https://fbref.com/en/matches/fb4c27c1/Opava-Karvina-August-25-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,6,Sat,2018-08-25,19:00,Teplice,0,Slavia Prague,3,7487,Na Stínadlech,Zbyněk Proske,,https://fbref.com/en/matches/d7ca264b/Teplice-Slavia-Prague-August-25-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,6,Sun,2018-08-26,15:00,Viktoria Plzeň,6,Mladá Boleslav,1,10532,Doosan Arena,Radek Příhoda,,https://fbref.com/en/matches/395f9fd0/Viktoria-Plzen-Mlada-Boleslav-August-26-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,6,Sun,2018-08-26,18:00,Jablonec,3,Sigma Olomouc,0,3306,Stadion Střelnice,Jan Jilek,,https://fbref.com/en/matches/13e2a8cc/Jablonec-Sigma-Olomouc-August-26-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,6,Mon,2018-08-27,18:00,Slovácko,0,Fastav Zlín,4,6586,Městský fotbalový stadion Miroslava Vale...,Ondřej Pechanec,,https://fbref.com/en/matches/d6dace45/Slovacko-Fastav-Zlin-August-27-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,7,Fri,2018-08-31,18:30,Sparta Prague,2,Dukla Prague,0,9824,Generali Arena,Ondřej Pechanec,,https://fbref.com/en/matches/7f3df8b6/Sparta-Prague-Dukla-Prague-August-31-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,7,Sat,2018-09-01,15:00,Slovan Liberec,0,Baník Ostrava,0,4695,Stadion u Nisy,Emanuel Marek,,https://fbref.com/en/matches/aa146fd4/Slovan-Liberec-Banik-Ostrava-September-1-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,7,Sat,2018-09-01,17:00,Fastav Zlín,3,Příbram,0,3554,Stadion Letná,Karel Hrubes,,https://fbref.com/en/matches/8d7cd6f4/Fastav-Zlin-Pribram-September-1-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,7,Sat,2018-09-01,17:00,Mladá Boleslav,1,Teplice,1,2169,Adidas Aréna,Jiří Houdek,,https://fbref.com/en/matches/08b41292/Mlada-Boleslav-Teplice-September-1-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,7,Sat,2018-09-01,17:00,Opava,2,Jablonec,0,953,Městský fotbalový stadion Srbská,Milan Matejcek,,https://fbref.com/en/matches/acef0236/Opava-Jablonec-September-1-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,7,Sat,2018-09-01,19:00,Slavia Prague,4,Viktoria Plzeň,0,17338,Sinobo Stadium,Petr Ardeleánu,,https://fbref.com/en/matches/b47ec82e/Slavia-Prague-Viktoria-Plzen-September-1-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,7,Sun,2018-09-02,15:00,Karviná,2,Slovácko,1,3265,Městský stadion,Pavel Franek,,https://fbref.com/en/matches/7b119524/Karvina-Slovacko-September-2-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,7,Sun,2018-09-02,18:00,Sigma Olomouc,2,Bohemians 1905,3,3729,Andrův stadion,Paval Julínek,,https://fbref.com/en/matches/5a727577/Sigma-Olomouc-Bohemians-1905-September-2-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,8,Fri,2018-09-14,18:00,Bohemians 1905,0,Fastav Zlín,1,4732,Stadion Ďolíček,Zbyněk Proske,,https://fbref.com/en/matches/ff2f23da/Bohemians-1905-Fastav-Zlin-September-14-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,8,Sat,2018-09-15,17:00,Příbram,1,Sigma Olomouc,0,4825,Energon Aréna,Milan Matejcek,,https://fbref.com/en/matches/74a92133/Pribram-Sigma-Olomouc-September-15-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,8,Sat,2018-09-15,19:00,Viktoria Plzeň,1,Opava,0,9636,Doosan Arena,Ondřej Berka,,https://fbref.com/en/matches/740e593d/Viktoria-Plzen-Opava-September-15-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,8,Sun,2018-09-16,15:00,Jablonec,0,Mladá Boleslav,3,3011,Stadion Střelnice,Paval Julínek,,https://fbref.com/en/matches/67917494/Jablonec-Mlada-Boleslav-September-16-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,8,Sun,2018-09-16,15:00,Dukla Prague,2,Slovan Liberec,0,2376,Stadion Juliska,Pavel Franek,,https://fbref.com/en/matches/41e80c81/Dukla-Prague-Slovan-Liberec-September-16-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,8,Sun,2018-09-16,15:00,Teplice,2,Karviná,1,2628,Na Stínadlech,Ondřej Ginzel,,https://fbref.com/en/matches/84d538be/Teplice-Karvina-September-16-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,8,Sun,2018-09-16,18:00,Slovácko,1,Slavia Prague,3,5627,Městský fotbalový stadion Miroslava Vale...,Miroslav Zelinka,,https://fbref.com/en/matches/4518c0bb/Slovacko-Slavia-Prague-September-16-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,8,Mon,2018-09-17,18:00,Baník Ostrava,0,Sparta Prague,1,14212,Městský stadion - Vítkovice Aréna,Pavel Královec,,https://fbref.com/en/matches/fa4d74c0/Banik-Ostrava-Sparta-Prague-September-17-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,9,Fri,2018-09-21,18:00,Fastav Zlín,1,Baník Ostrava,2,5898,Stadion Letná,Paval Julínek,,https://fbref.com/en/matches/8a53bd6d/Fastav-Zlin-Banik-Ostrava-September-21-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,9,Sat,2018-09-22,15:00,Sigma Olomouc,1,Dukla Prague,0,2924,Andrův stadion,Pavel Orel,,https://fbref.com/en/matches/8656f926/Sigma-Olomouc-Dukla-Prague-September-22-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,9,Sat,2018-09-22,17:00,Mladá Boleslav,5,Slovácko,1,2110,Adidas Aréna,Ondřej Lerch,,https://fbref.com/en/matches/a7d3d3b6/Mlada-Boleslav-Slovacko-September-22-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,9,Sat,2018-09-22,17:00,Karviná,4,Příbram,1,2814,Městský stadion,Emanuel Marek,,https://fbref.com/en/matches/6c103409/Karvina-Pribram-September-22-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,9,Sat,2018-09-22,17:00,Opava,2,Teplice,0,986,Stadion v Městských sadech,Jan Jilek,,https://fbref.com/en/matches/17aa14d3/Opava-Teplice-September-22-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,9,Sat,2018-09-22,19:00,Sparta Prague,4,Slovan Liberec,1,11867,Generali Arena,Petr Ardeleánu,,https://fbref.com/en/matches/27044ba3/Sparta-Prague-Slovan-Liberec-September-22-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,9,Sun,2018-09-23,18:00,Slavia Prague,1,Bohemians 1905,0,15272,Sinobo Stadium,Ondřej Pechanec,,https://fbref.com/en/matches/40d9e0a9/Slavia-Prague-Bohemians-1905-September-23-2018-Czech-First-League
Czech First League,M,CZE,2019,Regular season,9,Mon,2018-09-24,18:00,Jablonec,3,Viktoria Plzeň,0,2872,Stadion Střelnice,Pavel Franek,,https://fbref.com/en/matches/1adfb6ff/Jablonec-Viktoria-Plzen-September-24-2018-Czech-First-League
Czech First League,M,CZE,2019,Europa League play-offs — First round,NA,Fri,2019-05-03,18:00,Teplice,0,Mladá Boleslav,8,2107,Na Stínadlech,Petr Ardeleánu,Leg 1 of 2,https://fbref.com/en/matches/e8eaeb2f/Teplice-Mlada-Boleslav-May-3-2019-Czech-First-League
Czech First League,M,CZE,2019,Europa League play-offs — First round,NA,Fri,2019-05-03,18:00,Fastav Zlín,1,Sigma Olomouc,0,3441,Stadion Letná,Ondřej Ginzel,Leg 1 of 2,https://fbref.com/en/matches/24d87560/Fastav-Zlin-Sigma-Olomouc-May-3-2019-Czech-First-League
Czech First League,M,CZE,2019,Europa League play-offs — First round,NA,Sun,2019-05-12,15:00,Mladá Boleslav,1,Teplice,1,1688,Adidas Aréna,Jan Petřík,Leg 2 of 2; Mladá Boleslav won,https://fbref.com/en/matches/eacf4898/Mlada-Boleslav-Teplice-May-12-2019-Czech-First-League
Czech First League,M,CZE,2019,Europa League play-offs — First round,NA,Sun,2019-05-12,15:00,Sigma Olomouc,3,Fastav Zlín,2,1688,Andrův stadion,Tomáš Klíma,Leg 2 of 2; Fastav Zlín won,https://fbref.com/en/matches/6924563b/Sigma-Olomouc-Fastav-Zlin-May-12-2019-Czech-First-League
Czech First League,M,CZE,2019,Europa League play-offs — Second round,NA,Fri,2019-05-17,18:00,Fastav Zlín,3,Mladá Boleslav,1,3194,Stadion Letná,Miroslav Zelinka,Leg 1 of 2,https://fbref.com/en/matches/5d7a2de3/Fastav-Zlin-Mlada-Boleslav-May-17-2019-Czech-First-League
Czech First League,M,CZE,2019,Europa League play-offs — Second round,NA,Fri,2019-05-24,18:00,Mladá Boleslav,3,Fastav Zlín,0,3063,Adidas Aréna,Jiří Houdek,Leg 2 of 2; Mladá Boleslav won,https://fbref.com/en/matches/c2d76563/Mlada-Boleslav-Fastav-Zlin-May-24-2019-Czech-First-League
Czech First League,M,CZE,2019,Czech 1/2 Relegation/Promotion play-offs,NA,Tue,2019-05-28,18:00,Karviná,2,Vysočina Jihlava,1,NA,Městský stadion,Milan Matejcek,Leg 1 of 2,https://fbref.com/en/matches/90575fd7/Karvina-Vysocina-Jihlava-May-28-2019-Czech-12-RelegationPromotion-play-offs
Czech First League,M,CZE,2019,Czech 1/2 Relegation/Promotion play-offs,NA,Wed,2019-05-29,18:00,Zbrojovka Brno,3,Příbram,3,8523,Městský fotbalový stadion Srbská,Ondřej Berka,Leg 1 of 2,https://fbref.com/en/matches/3b2c85ea/Zbrojovka-Brno-Pribram-May-29-2019-Czech-12-RelegationPromotion-play-offs
Czech First League,M,CZE,2019,Czech 1/2 Relegation/Promotion play-offs,NA,Sun,2019-06-02,18:30,Vysočina Jihlava,1,Karviná,1,NA,Stadion v Jiráskově ulici,Martin Nenadál,Leg 2 of 2; Karviná won,https://fbref.com/en/matches/2d792fb9/Vysocina-Jihlava-Karvina-June-2-2019-Czech-12-RelegationPromotion-play-offs
Czech First League,M,CZE,2019,Czech 1/2 Relegation/Promotion play-offs,NA,Sun,2019-06-02,18:30,Příbram,0,Zbrojovka Brno,0,NA,Energon Aréna,,Leg 2 of 2; Příbram won,https://fbref.com/en/matches/67d7aeaa/Pribram-Zbrojovka-Brno-June-2-2019-Czech-12-RelegationPromotion-play-offs
