Competition_Name,Gender,Country,Season_End_Year,Round,Wk,Day,Date,Time,Home,HomeGoals,Away,AwayGoals,Attendance,Venue,Referee,Notes,MatchURL
Russian Premier League,M,RUS,2019,Russian Premier League,21,Sun,2019-03-31,16:30,CSKA Moscow,2,Ufa,2,21655,VEB Arena,Sergey Ivanov,,https://fbref.com/en/matches/304c72a5/CSKA-Moscow-Ufa-March-31-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,21,Sun,2019-03-31,19:00,Krasnodar,5,Anzhi,0,23256,Stadion Akademii FK Krasnodar,Vladislav Bezborodov,,https://fbref.com/en/matches/dc268db1/Krasnodar-Anzhi-Makhachkala-March-31-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,22,Sat,2019-04-06,14:00,Anzhi,1,Dynamo Mosc,1,2575,Anzhi-Arena,Vasiliy Kazartsev,,https://fbref.com/en/matches/da894760/Anzhi-Makhachkala-Dynamo-Moscow-April-6-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,22,Sat,2019-04-06,16:30,Krasnodar,1,Samara,0,34089,Stadion Akademii FK Krasnodar,Aleksey Eskov,,https://fbref.com/en/matches/cc8b79fe/Krasnodar-Krylia-Sovetov-Samara-April-6-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,22,Sat,2019-04-06,19:00,Spartak Moscow,0,CSKA Moscow,2,44486,Otkrytie Arena,Vitaly Meshkov,,https://fbref.com/en/matches/61917084/Spartak-Moscow-CSKA-Moscow-April-6-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,22,Sun,2019-04-07,13:30,Ufa,1,Rostov,0,10287,Stadion Neftyanik,Aleksey Matyunin,,https://fbref.com/en/matches/43ea7a6a/Ufa-Rostov-April-7-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,22,Sun,2019-04-07,16:00,Ural,3,Yenisey,2,11778,Stadion Central'nyj,Evgeny Turbin,,https://fbref.com/en/matches/5fd7fe8b/Ural-Yekaterinburg-Yenisey-Krasnoyarsk-April-7-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,22,Sun,2019-04-07,16:30,Rubin Kazan,0,Arsenal Tula,0,6118,Kazan Arena,Mikhail Vilkov,,https://fbref.com/en/matches/fbf72e0f/Rubin-Kazan-Arsenal-Tula-April-7-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,22,Sun,2019-04-07,19:00,Loko Moscow,1,Zenit,1,21158,RZD Arena,Sergey Ivanov,,https://fbref.com/en/matches/e22b2144/Lokomotiv-Moscow-Zenit-April-7-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,22,Mon,2019-04-08,19:00,Orenburg,1,Akhmat Grozny,3,4425,Stadion Gazovik,Vladislav Bezborodov,,https://fbref.com/en/matches/325a3b16/Orenburg-Akhmat-Grozny-April-8-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,23,Fri,2019-04-12,19:30,Samara,1,Rubin Kazan,0,13761,Cosmos Arena,Vasiliy Kazartsev,,https://fbref.com/en/matches/0ec49824/Krylia-Sovetov-Samara-Rubin-Kazan-April-12-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,23,Sat,2019-04-13,14:00,Arsenal Tula,0,Ural,0,10156,Stadion Arsenal,Vitaly Meshkov,,https://fbref.com/en/matches/c7b3aba5/Arsenal-Tula-Ural-Yekaterinburg-April-13-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,23,Sat,2019-04-13,14:00,CSKA Moscow,2,Orenburg,3,16419,VEB Arena,Sergey Lapochkin,,https://fbref.com/en/matches/5267d9ce/CSKA-Moscow-Orenburg-April-13-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,23,Sat,2019-04-13,15:30,Yenisey,0,Ufa,0,6778,Central'nyj Stadion,Sergey Karasev,,https://fbref.com/en/matches/d7fb9a3a/Yenisey-Krasnoyarsk-Ufa-April-13-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,23,Sat,2019-04-13,19:30,Akhmat Grozny,1,Loko Moscow,3,16342,Stadion im. Akhmat-Khaji Kadyrova,Nikolay Voloshin,,https://fbref.com/en/matches/f71b7e9d/Akhmat-Grozny-Lokomotiv-Moscow-April-13-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,23,Sun,2019-04-14,14:00,Dynamo Mosc,1,Krasnodar,1,5873,Arena Khimki,Evgeny Turbin,,https://fbref.com/en/matches/13422840/Dynamo-Moscow-Krasnodar-April-14-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,23,Sun,2019-04-14,16:30,Zenit,5,Anzhi,0,44701,Gazprom Arena,Mikhail Vilkov,,https://fbref.com/en/matches/c13c2c3f/Zenit-Anzhi-Makhachkala-April-14-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,23,Sun,2019-04-14,19:00,Rostov,2,Spartak Moscow,1,41097,Rostov Arena,Vladislav Bezborodov,,https://fbref.com/en/matches/fe63052d/Rostov-Spartak-Moscow-April-14-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,24,Fri,2019-04-19,19:30,Anzhi,0,Akhmat Grozny,1,1950,Anzhi-Arena,Vitaly Meshkov,,https://fbref.com/en/matches/37b7a0ff/Anzhi-Makhachkala-Akhmat-Grozny-April-19-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,24,Sat,2019-04-20,13:30,Ufa,1,Arsenal Tula,2,7835,Stadion Neftyanik,Vladimir Moskalev,,https://fbref.com/en/matches/1dc34897/Ufa-Arsenal-Tula-April-20-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,24,Sat,2019-04-20,16:00,Orenburg,3,Rostov,0,5471,Stadion Gazovik,Mikhail Vilkov,,https://fbref.com/en/matches/66faa337/Orenburg-Rostov-April-20-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,24,Sat,2019-04-20,16:30,Dynamo Mosc,1,Samara,0,5352,Arena Khimki,Sergey Lapochkin,,https://fbref.com/en/matches/378c4e8c/Dynamo-Moscow-Krylia-Sovetov-Samara-April-20-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,24,Sat,2019-04-20,19:00,Loko Moscow,1,CSKA Moscow,1,26892,RZD Arena,Aleksey Eskov,,https://fbref.com/en/matches/e8172f2f/Lokomotiv-Moscow-CSKA-Moscow-April-20-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,24,Sat,2019-04-20,21:00,Krasnodar,2,Zenit,3,34382,Stadion Akademii FK Krasnodar,Sergey Karasev,,https://fbref.com/en/matches/35e9e319/Krasnodar-Zenit-April-20-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,24,Sun,2019-04-21,18:30,Ural,2,Rubin Kazan,1,12321,Stadion Central'nyj,Nikolay Voloshin,,https://fbref.com/en/matches/852407a0/Ural-Yekaterinburg-Rubin-Kazan-April-21-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,24,Sun,2019-04-21,19:00,Spartak Moscow,2,Yenisey,0,26655,Otkrytie Arena,Sergey Ivanov,,https://fbref.com/en/matches/625dadb6/Spartak-Moscow-Yenisey-Krasnoyarsk-April-21-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,25,Wed,2019-04-24,19:00,Rostov,1,Loko Moscow,2,29173,Rostov Arena,Vitaly Meshkov,,https://fbref.com/en/matches/964afd2b/Rostov-Lokomotiv-Moscow-April-24-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,25,Wed,2019-04-24,19:00,Akhmat Grozny,1,Krasnodar,1,11997,Stadion im. Akhmat-Khaji Kadyrova,Aleksey Eskov,,https://fbref.com/en/matches/e1aa21d5/Akhmat-Grozny-Krasnodar-April-24-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,25,Wed,2019-04-24,19:30,Rubin Kazan,1,Ufa,1,5866,Kazan Arena,Sergey Lapochkin,,https://fbref.com/en/matches/e788640b/Rubin-Kazan-Ufa-April-24-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,25,Wed,2019-04-24,19:30,CSKA Moscow,2,Anzhi,0,12712,VEB Arena,Vladimir Moskalev,,https://fbref.com/en/matches/e6616b43/CSKA-Moscow-Anzhi-Makhachkala-April-24-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,25,Wed,2019-04-24,21:00,Zenit,2,Dynamo Mosc,0,42406,Gazprom Arena,Sergey Ivanov,,https://fbref.com/en/matches/c3567cfb/Zenit-Dynamo-Moscow-April-24-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,25,Thu,2019-04-25,19:30,Samara,0,Ural,1,11203,Cosmos Arena,Aleksey Matyunin,,https://fbref.com/en/matches/4e5a4ed6/Krylia-Sovetov-Samara-Ural-Yekaterinburg-April-25-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,25,Thu,2019-04-25,20:00,Yenisey,2,Orenburg,1,5709,Central'nyj Stadion,Vasiliy Kazartsev,,https://fbref.com/en/matches/8b9341b5/Yenisey-Krasnoyarsk-Orenburg-April-25-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,25,Thu,2019-04-25,20:30,Arsenal Tula,3,Spartak Moscow,0,18347,Stadion Arsenal,Mikhail Vilkov,,https://fbref.com/en/matches/b3469533/Arsenal-Tula-Spartak-Moscow-April-25-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,26,Sat,2019-04-27,16:30,Anzhi,1,Rostov,1,2480,Anzhi-Arena,Sergey Karasev,,https://fbref.com/en/matches/1dc90962/Anzhi-Makhachkala-Rostov-April-27-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,26,Sat,2019-04-27,19:00,Dynamo Mosc,0,Akhmat Grozny,0,4712,Arena Khimki,Vladimir Moskalev,,https://fbref.com/en/matches/b3cf5aa9/Dynamo-Moscow-Akhmat-Grozny-April-27-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,26,Sun,2019-04-28,13:30,Ufa,4,Ural,1,7156,Stadion Neftyanik,Mikhail Vilkov,,https://fbref.com/en/matches/e4a7b687/Ufa-Ural-Yekaterinburg-April-28-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,26,Sun,2019-04-28,14:00,Loko Moscow,2,Yenisey,1,10062,RZD Arena,Sergey Lapochkin,,https://fbref.com/en/matches/6fb0c014/Lokomotiv-Moscow-Yenisey-Krasnoyarsk-April-28-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,26,Sun,2019-04-28,16:30,Zenit,4,Samara,2,40463,Gazprom Arena,Aleksey Eskov,,https://fbref.com/en/matches/02739651/Zenit-Krylia-Sovetov-Samara-April-28-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,26,Sun,2019-04-28,19:00,Krasnodar,2,CSKA Moscow,0,33517,Stadion Akademii FK Krasnodar,Sergey Ivanov,,https://fbref.com/en/matches/f6e659d7/Krasnodar-CSKA-Moscow-April-28-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,26,Mon,2019-04-29,19:00,Orenburg,1,Arsenal Tula,1,3553,Stadion Gazovik,Nikolay Voloshin,,https://fbref.com/en/matches/017ee66e/Orenburg-Arsenal-Tula-April-29-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,26,Mon,2019-04-29,19:30,Spartak Moscow,1,Rubin Kazan,1,20015,Otkrytie Arena,Vasiliy Kazartsev,,https://fbref.com/en/matches/e48cca3b/Spartak-Moscow-Rubin-Kazan-April-29-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,27,Fri,2019-05-03,16:30,Rubin Kazan,2,Orenburg,0,8107,Kazan Arena,Vladimir Moskalev,,https://fbref.com/en/matches/d5059aef/Rubin-Kazan-Orenburg-May-3-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,27,Fri,2019-05-03,18:00,Yenisey,3,Anzhi,1,7418,Central'nyj Stadion,Pavel Kukuyan,,https://fbref.com/en/matches/2da2a9bd/Yenisey-Krasnoyarsk-Anzhi-Makhachkala-May-3-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,27,Sat,2019-05-04,16:00,Ural,0,Spartak Moscow,1,25733,Stadion Central'nyj,Kirill Levnikov,,https://fbref.com/en/matches/6c490d60/Ural-Yekaterinburg-Spartak-Moscow-May-4-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,27,Sat,2019-05-04,16:30,Akhmat Grozny,1,Zenit,1,12894,Stadion im. Akhmat-Khaji Kadyrova,Aleksey Matyunin,,https://fbref.com/en/matches/646e042d/Akhmat-Grozny-Zenit-May-4-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,27,Sat,2019-05-04,19:00,Arsenal Tula,2,Loko Moscow,0,17782,Stadion Arsenal,Evgeny Turbin,,https://fbref.com/en/matches/312730e8/Arsenal-Tula-Lokomotiv-Moscow-May-4-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,27,Sun,2019-05-05,15:00,Samara,1,Ufa,1,15836,Cosmos Arena,Vitaly Meshkov,,https://fbref.com/en/matches/bc854cc4/Krylia-Sovetov-Samara-Ufa-May-5-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,27,Sun,2019-05-05,16:30,CSKA Moscow,2,Dynamo Mosc,2,24482,VEB Arena,Sergey Karasev,,https://fbref.com/en/matches/328071c8/CSKA-Moscow-Dynamo-Moscow-May-5-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,27,Sun,2019-05-05,19:00,Rostov,1,Krasnodar,1,34044,Rostov Arena,Vasiliy Kazartsev,,https://fbref.com/en/matches/bceabff7/Rostov-Krasnodar-May-5-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,28,Fri,2019-05-10,13:30,Orenburg,2,Ural,2,4236,Stadion Gazovik,Aleksey Eskov,,https://fbref.com/en/matches/879e82f7/Orenburg-Ural-Yekaterinburg-May-10-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,28,Fri,2019-05-10,14:00,Dynamo Mosc,0,Rostov,0,5497,Arena Khimki,Vitaly Meshkov,,https://fbref.com/en/matches/3cfaae4a/Dynamo-Moscow-Rostov-May-10-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,28,Fri,2019-05-10,16:30,Anzhi,0,Arsenal Tula,1,2530,Anzhi-Arena,Sergey Lapochkin,,https://fbref.com/en/matches/e9e0c923/Anzhi-Makhachkala-Arsenal-Tula-May-10-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,28,Fri,2019-05-10,19:00,Loko Moscow,4,Rubin Kazan,0,13263,RZD Arena,Vladislav Bezborodov,,https://fbref.com/en/matches/cc2616db/Lokomotiv-Moscow-Rubin-Kazan-May-10-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,28,Sat,2019-05-11,14:00,Yenisey,0,Krasnodar,4,10409,Stadion Akademii FK Krasnodar,Aleksey Matyunin,,https://fbref.com/en/matches/e29eb809/Yenisey-Krasnoyarsk-Krasnodar-May-11-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,28,Sat,2019-05-11,16:30,Akhmat Grozny,2,Samara,1,9962,Stadion im. Akhmat-Khaji Kadyrova,Mikhail Vilkov,,https://fbref.com/en/matches/c0c0dfc0/Akhmat-Grozny-Krylia-Sovetov-Samara-May-11-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,28,Sun,2019-05-12,16:30,Spartak Moscow,1,Ufa,0,25538,Otkrytie Arena,Pavel Kukuyan,,https://fbref.com/en/matches/5bd06d19/Spartak-Moscow-Ufa-May-12-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,28,Sun,2019-05-12,19:00,Zenit,3,CSKA Moscow,1,61494,Gazprom Arena,Evgeny Turbin,,https://fbref.com/en/matches/a3173a6e/Zenit-CSKA-Moscow-May-12-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,29,Sat,2019-05-18,16:00,Ufa,0,Orenburg,2,9134,Stadion Neftyanik,Aleksey Matyunin,,https://fbref.com/en/matches/a48071d0/Ufa-Orenburg-May-18-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,29,Sat,2019-05-18,16:30,CSKA Moscow,1,Akhmat Grozny,0,15813,VEB Arena,Kirill Levnikov,,https://fbref.com/en/matches/fbe13494/CSKA-Moscow-Akhmat-Grozny-May-18-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,29,Sat,2019-05-18,20:00,Samara,1,Spartak Moscow,2,37276,Cosmos Arena,Vasiliy Kazartsev,,https://fbref.com/en/matches/6018611d/Krylia-Sovetov-Samara-Spartak-Moscow-May-18-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,29,Sun,2019-05-19,13:30,Ural,2,Loko Moscow,2,20647,Stadion Central'nyj,Vladimir Moskalev,,https://fbref.com/en/matches/b93c6d68/Ural-Yekaterinburg-Lokomotiv-Moscow-May-19-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,29,Sun,2019-05-19,16:30,Arsenal Tula,0,Krasnodar,3,14470,Stadion Arsenal,Vitaly Meshkov,,https://fbref.com/en/matches/d0c7deb7/Arsenal-Tula-Krasnodar-May-19-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,29,Sun,2019-05-19,18:00,Yenisey,2,Dynamo Mosc,2,7568,Central'nyj Stadion,Mikhail Vilkov,,https://fbref.com/en/matches/21003943/Yenisey-Krasnoyarsk-Dynamo-Moscow-May-19-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,29,Sun,2019-05-19,19:00,Rostov,1,Zenit,0,35586,Rostov Arena,Pavel Kukuyan,,https://fbref.com/en/matches/a1ec0ca1/Rostov-Zenit-May-19-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,29,Mon,2019-05-20,19:00,Rubin Kazan,0,Anzhi,0,5405,Kazan Arena,Sergey Karasev,,https://fbref.com/en/matches/66c51b3c/Rubin-Kazan-Anzhi-Makhachkala-May-20-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,3,Fri,2018-08-10,19:30,Ural,1,Dynamo Mosc,1,16271,Stadion Central'nyj,Nikolay Voloshin,,https://fbref.com/en/matches/1471128e/Ural-Yekaterinburg-Dynamo-Moscow-August-10-2018-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,3,Sat,2018-08-11,19:00,Spartak Moscow,1,Anzhi,0,27856,Otkrytie Arena,Kirill Levnikov,,https://fbref.com/en/matches/afb7a156/Spartak-Moscow-Anzhi-Makhachkala-August-11-2018-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,3,Sat,2018-08-11,20:30,Yenisey,1,CSKA Moscow,1,11209,Central'nyj Stadion,Roman,,https://fbref.com/en/matches/82c0818f/Yenisey-Krasnoyarsk-CSKA-Moscow-August-11-2018-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,3,Sat,2018-08-11,21:30,Rostov,0,Samara,1,30986,Rostov Arena,Sergey Karasev,,https://fbref.com/en/matches/bf6ee53f/Rostov-Krylia-Sovetov-Samara-August-11-2018-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,3,Sun,2018-08-12,16:00,Orenburg,1,Loko Moscow,0,7023,Stadion Gazovik,Sergey Ivanov,,https://fbref.com/en/matches/4b3fca38/Orenburg-Lokomotiv-Moscow-August-12-2018-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,3,Sun,2018-08-12,16:30,Arsenal Tula,3,Akhmat Grozny,1,11554,Stadion Arsenal,Sergey Lapochkin,,https://fbref.com/en/matches/d073cf36/Arsenal-Tula-Akhmat-Grozny-August-12-2018-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,3,Mon,2018-08-13,19:30,Ufa,0,Krasnodar,1,7016,Stadion Neftyanik,Aleksey Matyunin,,https://fbref.com/en/matches/266bf980/Ufa-Krasnodar-August-13-2018-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,3,Mon,2018-08-13,20:00,Rubin Kazan,0,Zenit,1,23840,Kazan Arena,Mikhail Vilkov,,https://fbref.com/en/matches/e2df2b4e/Rubin-Kazan-Zenit-August-13-2018-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,30,Sun,2019-05-26,14:00,Anzhi,0,Ural,2,2250,Anzhi-Arena,Evgeny Turbin,,https://fbref.com/en/matches/18df9749/Anzhi-Makhachkala-Ural-Yekaterinburg-May-26-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,30,Sun,2019-05-26,14:00,Krasnodar,1,Rubin Kazan,0,34897,Stadion Akademii FK Krasnodar,Vladimir Moskalev,,https://fbref.com/en/matches/d1b7b3d2/Krasnodar-Rubin-Kazan-May-26-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,30,Sun,2019-05-26,14:00,Dynamo Mosc,3,Arsenal Tula,3,23340,Arena Khimki,Vladislav Bezborodov,,https://fbref.com/en/matches/338005b8/Dynamo-Moscow-Arsenal-Tula-May-26-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,30,Sun,2019-05-26,14:00,Akhmat Grozny,1,Rostov,0,8630,Stadion im. Akhmat-Khaji Kadyrova,Vasiliy Kazartsev,,https://fbref.com/en/matches/440e452a/Akhmat-Grozny-Rostov-May-26-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,30,Sun,2019-05-26,14:00,Loko Moscow,1,Ufa,0,18183,RZD Arena,Sergey Ivanov,,https://fbref.com/en/matches/4ecd413a/Lokomotiv-Moscow-Ufa-May-26-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,30,Sun,2019-05-26,14:00,CSKA Moscow,6,Samara,0,22053,VEB Arena,Vitaly Meshkov,,https://fbref.com/en/matches/83deeaf0/CSKA-Moscow-Krylia-Sovetov-Samara-May-26-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,30,Sun,2019-05-26,14:00,Zenit,4,Yenisey,1,50073,Gazprom Arena,Aleksey Sukhoy,,https://fbref.com/en/matches/93a70e3e/Zenit-Yenisey-Krasnoyarsk-May-26-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,30,Sun,2019-05-26,16:00,Orenburg,2,Spartak Moscow,0,6927,Stadion Gazovik,Kirill Levnikov,,https://fbref.com/en/matches/bafb5561/Orenburg-Spartak-Moscow-May-26-2019-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,4,Fri,2018-08-17,19:30,Anzhi,1,Orenburg,3,6253,Anzhi-Arena,Aleksey Eskov,,https://fbref.com/en/matches/5dc2a8a1/Anzhi-Makhachkala-Orenburg-August-17-2018-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,4,Sat,2018-08-18,16:30,CSKA Moscow,3,Arsenal Tula,0,15948,VEB Arena,Vladislav Bezborodov,,https://fbref.com/en/matches/70e90e1d/CSKA-Moscow-Arsenal-Tula-August-18-2018-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,4,Sat,2018-08-18,19:00,Krasnodar,0,Spartak Moscow,1,34302,Krasnodar Stadium,Sergey Lapochkin,,https://fbref.com/en/matches/9cc83207/Krasnodar-Spartak-Moscow-August-18-2018-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,4,Sat,2018-08-18,21:30,Akhmat Grozny,1,Rubin Kazan,1,10732,Stadion im. Akhmat-Khaji Kadyrova,Sergey Ivanov,,https://fbref.com/en/matches/32f6c41f/Akhmat-Grozny-Rubin-Kazan-August-18-2018-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,4,Sun,2018-08-19,17:30,Samara,0,Loko Moscow,1,31652,Cosmos Arena,Evgeny Turbin,,https://fbref.com/en/matches/fe3f9c22/Krylia-Sovetov-Samara-Lokomotiv-Moscow-August-19-2018-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,4,Sun,2018-08-19,19:00,Zenit,4,Ural,1,45545,Gazprom Arena,Stanislav Vasilyev,,https://fbref.com/en/matches/a745d568/Zenit-Ural-Yekaterinburg-August-19-2018-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,4,Sun,2018-08-19,21:30,Rostov,4,Yenisey,0,21850,Rostov Arena,Vitaly Meshkov,,https://fbref.com/en/matches/f566a822/Rostov-Yenisey-Krasnoyarsk-August-19-2018-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,4,Mon,2018-08-20,19:30,Dynamo Mosc,3,Ufa,0,6125,Arena Khimki,Vladimir Moskalev,,https://fbref.com/en/matches/8b112f97/Dynamo-Moscow-Ufa-August-20-2018-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,5,Fri,2018-08-24,19:30,Arsenal Tula,0,Rostov,1,12289,Stadion Arsenal,Kirill Levnikov,,https://fbref.com/en/matches/f4702fd4/Arsenal-Tula-Rostov-August-24-2018-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,5,Sat,2018-08-25,16:00,Ural,2,Akhmat Grozny,1,18106,Stadion Central'nyj,Aleksey Matyunin,,https://fbref.com/en/matches/9870859e/Ural-Yekaterinburg-Akhmat-Grozny-August-25-2018-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,5,Sat,2018-08-25,16:30,Rubin Kazan,1,CSKA Moscow,1,26531,Kazan Arena,Vitaly Meshkov,,https://fbref.com/en/matches/f920418f/Rubin-Kazan-CSKA-Moscow-August-25-2018-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,5,Sat,2018-08-25,19:00,Spartak Moscow,2,Dynamo Mosc,1,43139,Otkrytie Arena,Evgeny Turbin,,https://fbref.com/en/matches/3b2512d5/Spartak-Moscow-Dynamo-Moscow-August-25-2018-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,5,Sun,2018-08-26,16:00,Orenburg,1,Krasnodar,1,7083,Stadion Gazovik,Sergey Karasev,,https://fbref.com/en/matches/ca02b267/Orenburg-Krasnodar-August-26-2018-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,5,Sun,2018-08-26,18:30,Ufa,0,Zenit,2,10587,Stadion Neftyanik,Nikolay Voloshin,,https://fbref.com/en/matches/6adf922b/Ufa-Zenit-August-26-2018-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,5,Sun,2018-08-26,19:00,Loko Moscow,2,Anzhi,1,15245,RZD Arena,Vasiliy Kazartsev,,https://fbref.com/en/matches/be372fdb/Lokomotiv-Moscow-Anzhi-Makhachkala-August-26-2018-Russian-Premier-League
Russian Premier League,M,RUS,2019,Russian Premier League,5,Mon,2018-08-27,21:30,Yenisey,1,Samara,0,1510,Central'nyj Stadion,Mikhail Vilkov,,https://fbref.com/en/matches/50c47ec6/Yenisey-Krasnoyarsk-Krylia-Sovetov-Samara-August-27-2018-Russian-Premier-League
