Competition_Name,Gender,Country,Season_End_Year,Round,Wk,Day,Date,Time,Home,HomeGoals,Away,AwayGoals,Attendance,Venue,Referee,Notes,MatchURL
Croatian Football League,M,CRO,2019,1. HNL,32,Sat,2019-05-04,16:30,Hajduk Split,3,Inter Zaprešić,2,5236,Stadion Poljud,Fran Jović,,https://fbref.com/en/matches/b0534590/Hajduk-Split-Inter-Zapresic-May-4-2019-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,32,Sat,2019-05-04,19:00,Istra 1961,0,Rijeka,7,1741,Stadion Aldo Drosina,Goran Gabrilo,,https://fbref.com/en/matches/e16ccdb7/Istra-1961-Rijeka-May-4-2019-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,32,Sun,2019-05-05,16:30,Slaven Belupo,1,Osijek,0,488,Gradski Stadion,Marko Matoc,,https://fbref.com/en/matches/f24d8fc2/Slaven-Belupo-Osijek-May-5-2019-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,32,Sun,2019-05-05,19:00,Dinamo Zagreb,3,Lokomotiva,0,1087,Stadion Maksimir,Ivan Bebek,,https://fbref.com/en/matches/20e57166/Dinamo-Zagreb-Lokomotiva-May-5-2019-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,33,Thu,2019-05-09,18:00,Inter Zaprešić,0,Rudeš,3,116,Stadion ŠRC Zaprešić,Igor Križarić,,https://fbref.com/en/matches/c57db892/Inter-Zapresic-Rudes-May-9-2019-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,33,Fri,2019-05-10,16:30,Gorica,4,Istra 1961,1,954,ŠRC Velika Gorica,Damir Batinić,,https://fbref.com/en/matches/5d11ecbf/Gorica-Istra-1961-May-10-2019-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,33,Fri,2019-05-10,19:00,Hajduk Split,2,Slaven Belupo,0,6904,Stadion Poljud,Ivan Vučković,,https://fbref.com/en/matches/d8f48064/Hajduk-Split-Slaven-Belupo-May-10-2019-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,33,Sat,2019-05-11,16:30,Lokomotiva,0,Osijek,4,530,Stadion Maksimir,Ivan Bebek,,https://fbref.com/en/matches/a8f71670/Lokomotiva-Osijek-May-11-2019-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,33,Sat,2019-05-11,19:00,Rijeka,0,Dinamo Zagreb,0,5543,Nogometno igralište Rujevica,Mario Zebec,,https://fbref.com/en/matches/5873857e/Rijeka-Dinamo-Zagreb-May-11-2019-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,34,Tue,2019-05-14,16:30,Istra 1961,0,Inter Zaprešić,1,359,Stadion Aldo Drosina,Dalibor Mlakar,,https://fbref.com/en/matches/e5a75b0a/Istra-1961-Inter-Zapresic-May-14-2019-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,34,Tue,2019-05-14,19:00,Rudeš,1,Hajduk Split,4,738,Stadion Kranjčevićeva,Igor Pajač,,https://fbref.com/en/matches/2234871d/Rudes-Hajduk-Split-May-14-2019-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,34,Wed,2019-05-15,16:00,Slaven Belupo,1,Lokomotiva,1,315,Gradski Stadion,Tihomir Pejin,,https://fbref.com/en/matches/7e3f228b/Slaven-Belupo-Lokomotiva-May-15-2019-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,34,Wed,2019-05-15,18:00,Dinamo Zagreb,3,Gorica,1,610,Stadion Maksimir,Goran Gabrilo,,https://fbref.com/en/matches/2fa7fb8c/Dinamo-Zagreb-Gorica-May-15-2019-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,34,Wed,2019-05-15,20:00,Osijek,2,Rijeka,1,2032,Stadion Gradski vrt,Fran Jović,,https://fbref.com/en/matches/d3e8e215/Osijek-Rijeka-May-15-2019-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,35,Sat,2019-05-18,16:30,Inter Zaprešić,2,Dinamo Zagreb,3,1688,Stadion ŠRC Zaprešić,Igor Križarić,,https://fbref.com/en/matches/1f8fb3d5/Inter-Zapresic-Dinamo-Zagreb-May-18-2019-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,35,Sat,2019-05-18,19:00,Rijeka,1,Lokomotiva,0,3068,Nogometno igralište Rujevica,Igor Pajač,,https://fbref.com/en/matches/4d16aaf8/Rijeka-Lokomotiva-May-18-2019-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,35,Sun,2019-05-19,16:30,Hajduk Split,4,Istra 1961,1,3000,Stadion Poljud,Tihomir Pejin,,https://fbref.com/en/matches/bbca82ea/Hajduk-Split-Istra-1961-May-19-2019-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,35,Sun,2019-05-19,19:00,Gorica,1,Osijek,0,1693,ŠRC Velika Gorica,Ivan Bebek,,https://fbref.com/en/matches/d8d4e14d/Gorica-Osijek-May-19-2019-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,35,Mon,2019-05-20,18:00,Rudeš,0,Slaven Belupo,1,83,Stadion Kranjčevićeva,Marko Matoc,,https://fbref.com/en/matches/2c5548fe/Rudes-Slaven-Belupo-May-20-2019-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,36,Fri,2019-05-24,18:00,Istra 1961,2,Rudeš,0,392,Stadion Aldo Drosina,Duje Strukan,,https://fbref.com/en/matches/814d3857/Istra-1961-Rudes-May-24-2019-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,36,Sat,2019-05-25,20:00,Slaven Belupo,1,Rijeka,1,872,Gradski Stadion,Dalibor Mlakar,,https://fbref.com/en/matches/2d968b13/Slaven-Belupo-Rijeka-May-25-2019-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,36,Sun,2019-05-26,19:00,Lokomotiva,2,Gorica,3,380,Stadion Maksimir,Mario Zebec,,https://fbref.com/en/matches/32f58cc5/Lokomotiva-Gorica-May-26-2019-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,36,Sun,2019-05-26,19:00,Dinamo Zagreb,3,Hajduk Split,1,15433,Stadion Maksimir,Ivan Bebek,,https://fbref.com/en/matches/6a98d2ce/Dinamo-Zagreb-Hajduk-Split-May-26-2019-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,36,Sun,2019-05-26,19:00,Osijek,3,Inter Zaprešić,1,2820,Stadion Gradski vrt,Fran Jović,,https://fbref.com/en/matches/5c81ecd0/Osijek-Inter-Zapresic-May-26-2019-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,4,Fri,2018-08-17,20:00,Dinamo Zagreb,2,Osijek,1,5012,Stadion Maksimir,Ivan Bebek,,https://fbref.com/en/matches/e138117b/Dinamo-Zagreb-Osijek-August-17-2018-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,4,Sat,2018-08-18,21:00,Istra 1961,1,Lokomotiva,2,1100,Stadion Aldo Drosina,Duje Strukan,,https://fbref.com/en/matches/0c66dc5e/Istra-1961-Lokomotiva-August-18-2018-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,4,Sun,2018-08-19,18:30,Rudeš,1,Rijeka,2,2475,Stadion HNK Rijeka,Tihomir Pejin,,https://fbref.com/en/matches/17ef89a0/Rudes-Rijeka-August-19-2018-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,4,Sun,2018-08-19,21:00,Hajduk Split,0,Gorica,2,11172,Stadion Poljud,Marin Vidulin,,https://fbref.com/en/matches/8bfe1465/Hajduk-Split-Gorica-August-19-2018-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,4,Sat,2018-09-08,17:30,Slaven Belupo,2,Inter Zaprešić,1,1112,Gradski Stadion,Goran Pečarić,,https://fbref.com/en/matches/0ca0472e/Slaven-Belupo-Inter-Zapresic-September-8-2018-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,5,Fri,2018-08-24,20:00,Osijek,1,Slaven Belupo,1,2459,Stadion Gradski vrt,Fran Jović,,https://fbref.com/en/matches/dc84b8f4/Osijek-Slaven-Belupo-August-24-2018-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,5,Sat,2018-08-25,17:30,Gorica,2,Rudeš,0,1731,ŠRC Velika Gorica,Damir Batinić,,https://fbref.com/en/matches/82e7ccac/Gorica-Rudes-August-25-2018-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,5,Sat,2018-08-25,21:00,Dinamo Zagreb,1,Lokomotiva,0,2468,Stadion Maksimir,Dalibor Mlakar,,https://fbref.com/en/matches/aba6345f/Dinamo-Zagreb-Lokomotiva-August-25-2018-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,5,Sun,2018-08-26,18:30,Inter Zaprešić,2,Hajduk Split,2,965,Stadion ŠRC Zaprešić,Tihomir Pejin,,https://fbref.com/en/matches/409c6d21/Inter-Zapresic-Hajduk-Split-August-26-2018-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,5,Sun,2018-08-26,21:00,Rijeka,3,Istra 1961,3,4517,Nogometno igralište Rujevica,Marko Matoc,,https://fbref.com/en/matches/914ed11a/Rijeka-Istra-1961-August-26-2018-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,6,Fri,2018-08-31,20:00,Inter Zaprešić,3,Rudeš,0,479,Stadion Kranjčevićeva,Marin Vidulin,,https://fbref.com/en/matches/a815597f/Inter-Zapresic-Rudes-August-31-2018-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,6,Sat,2018-09-01,18:30,Slaven Belupo,1,Hajduk Split,1,2200,Gradski Stadion,Ivan Bebek,,https://fbref.com/en/matches/e7b51528/Slaven-Belupo-Hajduk-Split-September-1-2018-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,6,Sat,2018-09-01,21:00,Osijek,2,Lokomotiva,1,1092,Stadion Gradski vrt,Igor Pajač,,https://fbref.com/en/matches/6c0973c4/Osijek-Lokomotiva-September-1-2018-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,6,Sun,2018-09-02,18:30,Istra 1961,0,Gorica,2,1351,Stadion Aldo Drosina,Goran Gabrilo,,https://fbref.com/en/matches/47379988/Istra-1961-Gorica-September-2-2018-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,6,Sun,2018-09-02,21:00,Dinamo Zagreb,1,Rijeka,1,5752,Stadion Maksimir,Duje Strukan,,https://fbref.com/en/matches/dd85362e/Dinamo-Zagreb-Rijeka-September-2-2018-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,7,Fri,2018-09-14,18:00,Inter Zaprešić,1,Istra 1961,2,472,Stadion ŠRC Zaprešić,Goran Gabrilo,,https://fbref.com/en/matches/2afe7e8f/Inter-Zapresic-Istra-1961-September-14-2018-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,7,Sat,2018-09-15,16:30,Gorica,0,Dinamo Zagreb,1,4029,ŠRC Velika Gorica,Mario Zebec,,https://fbref.com/en/matches/72b374d4/Gorica-Dinamo-Zagreb-September-15-2018-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,7,Sat,2018-09-15,19:00,Hajduk Split,3,Rudeš,1,7439,Stadion Poljud,Damir Batinić,,https://fbref.com/en/matches/b3e7f015/Hajduk-Split-Rudes-September-15-2018-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,7,Sun,2018-09-16,16:30,Slaven Belupo,2,Lokomotiva,5,993,Stadion Maksimir,Dario Bel,,https://fbref.com/en/matches/30eb3fe2/Slaven-Belupo-Lokomotiva-September-16-2018-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,7,Sun,2018-09-16,19:00,Rijeka,1,Osijek,1,5127,Nogometno igralište Rujevica,Fran Jović,,https://fbref.com/en/matches/83528c1a/Rijeka-Osijek-September-16-2018-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,8,Fri,2018-09-21,18:00,Slaven Belupo,1,Rudeš,1,813,Gradski Stadion,Marko Matoc,,https://fbref.com/en/matches/c78228f2/Slaven-Belupo-Rudes-September-21-2018-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,8,Sat,2018-09-22,16:30,Osijek,0,Gorica,1,2450,Stadion Gradski vrt,Ivan Vučković,,https://fbref.com/en/matches/4d55e465/Osijek-Gorica-September-22-2018-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,8,Sat,2018-09-22,19:00,Lokomotiva,2,Rijeka,0,1291,Stadion Maksimir,Duje Strukan,,https://fbref.com/en/matches/1afa5fee/Lokomotiva-Rijeka-September-22-2018-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,8,Sun,2018-09-23,16:30,Dinamo Zagreb,5,Inter Zaprešić,3,2507,Stadion Maksimir,Tihomir Pejin,,https://fbref.com/en/matches/65b9ad80/Dinamo-Zagreb-Inter-Zapresic-September-23-2018-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,8,Sun,2018-09-23,19:00,Istra 1961,2,Hajduk Split,4,3470,Stadion Aldo Drosina,Igor Pajač,,https://fbref.com/en/matches/980783f2/Istra-1961-Hajduk-Split-September-23-2018-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,9,Sat,2018-09-29,16:30,Hajduk Split,0,Dinamo Zagreb,0,21472,Stadion Poljud,Ivan Bebek,,https://fbref.com/en/matches/bc7be33a/Hajduk-Split-Dinamo-Zagreb-September-29-2018-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,9,Sat,2018-09-29,19:00,Inter Zaprešić,0,Osijek,3,283,Stadion ŠRC Zaprešić,Mario Zebec,,https://fbref.com/en/matches/45f6ea4d/Inter-Zapresic-Osijek-September-29-2018-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,9,Sun,2018-09-30,16:00,Gorica,0,Lokomotiva,3,1900,ŠRC Velika Gorica,Tihomir Pejin,,https://fbref.com/en/matches/c03449ca/Gorica-Lokomotiva-September-30-2018-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,9,Sun,2018-09-30,19:00,Rijeka,0,Slaven Belupo,0,4320,Nogometno igralište Rujevica,Dalibor Mlakar,,https://fbref.com/en/matches/51410006/Rijeka-Slaven-Belupo-September-30-2018-1-HNL
Croatian Football League,M,CRO,2019,1. HNL,9,Mon,2018-10-01,18:00,Rudeš,0,Istra 1961,3,250,Stadion Kranjčevićeva,Igor Križarić,,https://fbref.com/en/matches/93a38b58/Rudes-Istra-1961-October-1-2018-1-HNL
Croatian Football League,M,CRO,2019,Croatian 1/2 Relegation/Promotion play-offs,NA,Fri,2019-05-31,19:00,Šibenik,1,Istra 1961,1,3200,Stadion Šubićevac,,Leg 1 of 2,https://fbref.com/en/matches/341cf62d/Sibenik-Istra-1961-May-31-2019-Croatian-12-RelegationPromotion-play-offs
Croatian Football League,M,CRO,2019,Croatian 1/2 Relegation/Promotion play-offs,NA,Mon,2019-06-03,19:00,Istra 1961,2,Šibenik,0,3209,Stadion Aldo Drosina,,Leg 2 of 2; Istra 1961 won,https://fbref.com/en/matches/0fb7aa7f/Istra-1961-Sibenik-June-3-2019-Croatian-12-RelegationPromotion-play-offs
