Competition_Name,Gender,Country,Season_End_Year,Round,Wk,Day,Date,Time,Home,HomeGoals,Home_xG,Away,AwayGoals,Away_xG,Attendance,Venue,Referee,Notes,MatchURL
Primeira Liga,M,POR,2019,NA,25,Sun,2019-03-10,20:00,Feirense,1,0.6,Porto,2,1.3,5414,Estádio Marcolino de Castro,Artur Soares Dias,NA,https://fbref.com/en/matches/b5640daf/Feirense-Porto-March-10-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,25,Mon,2019-03-11,20:15,Benfica,2,1,B-SAD,2,0.9,52158,Estádio do Sport Lisboa e Benfica,João Santos Capela,NA,https://fbref.com/en/matches/c60361bb/Benfica-Belenenses-SAD-March-11-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,26,Fri,2019-03-15,20:30,Sporting CP,1,1,Santa Clara,0,0.6,28129,Estádio José Alvalade,Manuel Oliveira,NA,https://fbref.com/en/matches/c1a3ccf4/Sporting-CP-Santa-Clara-March-15-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,26,Sat,2019-03-16,15:30,B-SAD,2,0.6,Portimonense,2,1.7,2219,Estádio Nacional,André Narciso,NA,https://fbref.com/en/matches/3224c146/Belenenses-SAD-Portimonense-March-16-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,26,Sat,2019-03-16,15:30,Vitória Setúbal,0,0.7,Braga,1,1.4,5717,Estádio do Bonfim,Manuel Mota,NA,https://fbref.com/en/matches/8d8dec3e/Vitoria-Setubal-Braga-March-16-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,26,Sat,2019-03-16,18:00,Vitória,3,2.5,Boavista,1,1.1,17985,Estádio Dom Afonso Henriques,Tiago Martins,NA,https://fbref.com/en/matches/01a1c51c/Vitoria-Guimaraes-Boavista-March-16-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,26,Sat,2019-03-16,20:30,Porto,3,3.7,Marítimo,0,0,46413,Estádio Do Dragão,João Santos Capela,NA,https://fbref.com/en/matches/28e6c3f6/Porto-Maritimo-March-16-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,26,Sun,2019-03-17,15:00,Aves,0,1.3,Chaves,1,1,3491,Estádio Clube Desportivo das Aves,Artur Soares Dias,NA,https://fbref.com/en/matches/05610aab/Aves-Chaves-March-17-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,26,Sun,2019-03-17,15:00,Nacional,0,1.1,Rio Ave,1,0.3,2373,Estádio da Madeira,António Nobre,NA,https://fbref.com/en/matches/dce72c89/Nacional-Rio-Ave-March-17-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,26,Sun,2019-03-17,17:30,Moreirense,0,0.5,Benfica,4,1.6,5510,P.D. Comendador Joaquim de Almeida Freit...,Nuno Almeida,NA,https://fbref.com/en/matches/f890eadb/Moreirense-Benfica-March-17-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,26,Sun,2019-03-17,20:00,Tondela,1,1.4,Feirense,1,1.1,1871,Estádio João Cardoso,Jorge de Sousa,NA,https://fbref.com/en/matches/24603eb8/Tondela-Feirense-March-17-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,27,Fri,2019-03-29,20:30,Portimonense,0,2.5,Moreirense,2,1,2462,Estádio do Portimonense SC,João Pinheiro,NA,https://fbref.com/en/matches/ef64f72c/Portimonense-Moreirense-March-29-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,27,Sat,2019-03-30,15:30,Braga,2,1.5,Porto,3,2.7,20106,Estádio Municipal de Braga,Jorge de Sousa,NA,https://fbref.com/en/matches/c29a5110/Braga-Porto-March-30-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,27,Sat,2019-03-30,18:00,Chaves,1,1,Sporting CP,3,1.9,6229,Estádio Municipal Eng. Manuel Branco Tei...,Manuel Mota,NA,https://fbref.com/en/matches/fc4be526/Chaves-Sporting-CP-March-30-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,27,Sat,2019-03-30,19:30,Santa Clara,1,0.9,Vitória,0,0.5,2601,Estádio de São Miguel,Hugo Miguel,NA,https://fbref.com/en/matches/1deb9cef/Santa-Clara-Vitoria-Guimaraes-March-30-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,27,Sat,2019-03-30,20:30,Benfica,1,1.6,Tondela,0,1,56594,Estádio do Sport Lisboa e Benfica,Carlos Xistra,NA,https://fbref.com/en/matches/4ee59e55/Benfica-Tondela-March-30-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,27,Sun,2019-03-31,15:00,Marítimo,3,1.8,Nacional,2,2.4,8972,Estádio dos Barreiros,Luís Godinho,NA,https://fbref.com/en/matches/0fd3a65c/Maritimo-Nacional-March-31-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,27,Sun,2019-03-31,17:30,Rio Ave,0,0.9,Aves,2,2.8,4955,Estádio do Rio Ave Futebol Clube,Vitor Ferreira Fernandes,NA,https://fbref.com/en/matches/79cd92ea/Rio-Ave-Aves-March-31-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,27,Sun,2019-03-31,20:00,Boavista,2,2.3,B-SAD,0,0.2,10812,Estádio do Bessa Século XXI,Nuno Almeida,NA,https://fbref.com/en/matches/6ccc9c1b/Boavista-Belenenses-SAD-March-31-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,27,Mon,2019-04-01,20:15,Feirense,0,1,Vitória Setúbal,1,0.4,2632,Estádio Marcolino de Castro,Rui Costa,NA,https://fbref.com/en/matches/63fa0a02/Feirense-Vitoria-Setubal-April-1-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,28,Fri,2019-04-05,20:30,Porto,2,1.9,Boavista,0,0.2,39129,Estádio Do Dragão,Rui Costa,NA,https://fbref.com/en/matches/0418197c/Porto-Boavista-April-5-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,28,Sat,2019-04-06,15:30,B-SAD,1,0.2,Santa Clara,1,1.4,1509,Estádio Nacional,Carlos Xistra,NA,https://fbref.com/en/matches/e14c1ea8/Belenenses-SAD-Santa-Clara-April-6-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,28,Sat,2019-04-06,15:30,Nacional,0,0.9,Aves,0,0.7,2367,Estádio da Madeira,Jorge de Sousa,NA,https://fbref.com/en/matches/4920ab99/Nacional-Aves-April-6-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,28,Sat,2019-04-06,18:00,Vitória,4,3.1,Chaves,0,0.6,12606,Estádio Dom Afonso Henriques,João Santos Capela,NA,https://fbref.com/en/matches/05ccaeb3/Vitoria-Guimaraes-Chaves-April-6-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,28,Sat,2019-04-06,20:30,Moreirense,1,1.1,Braga,0,0.7,1502,P.D. Comendador Joaquim de Almeida Freit...,Artur Soares Dias,NA,https://fbref.com/en/matches/9e454340/Moreirense-Braga-April-6-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,28,Sun,2019-04-07,15:00,Vitória Setúbal,1,1.7,Marítimo,0,0.5,2702,Estádio do Bonfim,Manuel Oliveira,NA,https://fbref.com/en/matches/1f7bc799/Vitoria-Setubal-Maritimo-April-7-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,28,Sun,2019-04-07,17:30,Feirense,1,0.8,Benfica,4,3,5449,Estádio Marcolino de Castro,João Pinheiro,NA,https://fbref.com/en/matches/c30b4ff9/Feirense-Benfica-April-7-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,28,Sun,2019-04-07,20:00,Sporting CP,3,1.7,Rio Ave,0,0.4,26198,Estádio José Alvalade,Luís Godinho,NA,https://fbref.com/en/matches/644e7a9d/Sporting-CP-Rio-Ave-April-7-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,28,Mon,2019-04-08,20:15,Tondela,3,1.8,Portimonense,2,1.6,2066,Estádio João Cardoso,Tiago Martins,NA,https://fbref.com/en/matches/6b13aafc/Tondela-Portimonense-April-8-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,29,Fri,2019-04-12,20:30,Chaves,2,1.8,B-SAD,2,3,4280,Estádio Municipal Eng. Manuel Branco Tei...,Hélder Malheiro,NA,https://fbref.com/en/matches/e1c88f05/Chaves-Belenenses-SAD-April-12-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,29,Sat,2019-04-13,14:30,Santa Clara,1,1.3,Moreirense,1,1.4,1277,Estádio de São Miguel,António Nobre,NA,https://fbref.com/en/matches/348ff9ae/Santa-Clara-Moreirense-April-13-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,29,Sat,2019-04-13,18:00,Portimonense,0,0.4,Porto,3,1.8,5989,Estádio do Portimonense SC,Fábio Costa,NA,https://fbref.com/en/matches/fb26c520/Portimonense-Porto-April-13-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,29,Sat,2019-04-13,20:30,Aves,1,1.8,Sporting CP,3,1.4,2895,Estádio Clube Desportivo das Aves,Artur Soares Dias,NA,https://fbref.com/en/matches/0bf13cde/Aves-Sporting-CP-April-13-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,29,Sun,2019-04-14,15:00,Marítimo,2,0.8,Feirense,0,1.3,7331,Estádio dos Barreiros,Vitor Ferreira Fernandes,NA,https://fbref.com/en/matches/a4fb5a4f/Maritimo-Feirense-April-14-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,29,Sun,2019-04-14,15:00,Rio Ave,2,1.5,Vitória,1,1.3,5739,Estádio do Rio Ave Futebol Clube,Manuel Oliveira,NA,https://fbref.com/en/matches/f72c7a67/Rio-Ave-Vitoria-Guimaraes-April-14-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,29,Sun,2019-04-14,17:30,Boavista,1,1.7,Nacional,0,0.6,16302,Estádio do Bessa Século XXI,Hugo Miguel,NA,https://fbref.com/en/matches/95c01d5a/Boavista-Nacional-April-14-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,29,Sun,2019-04-14,17:30,Braga,3,2.2,Tondela,0,0.8,10636,Estádio Municipal de Braga,Nuno Almeida,NA,https://fbref.com/en/matches/574adf6b/Braga-Tondela-April-14-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,29,Sun,2019-04-14,20:00,Benfica,4,3.4,Vitória Setúbal,2,1.8,56463,Estádio do Sport Lisboa e Benfica,Rui Costa,NA,https://fbref.com/en/matches/d79efe99/Benfica-Vitoria-Setubal-April-14-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,3,Fri,2018-08-24,20:30,Marítimo,2,1,Chaves,1,0.4,5398,Estádio dos Barreiros,Tiago Martins,NA,https://fbref.com/en/matches/4703e737/Maritimo-Chaves-August-24-2018-Primeira-Liga
Primeira Liga,M,POR,2019,NA,3,Sat,2018-08-25,16:30,Portimonense,2,2.2,Santa Clara,2,0.5,2185,Estádio do Portimonense SC,João Pinheiro,NA,https://fbref.com/en/matches/9d95a85e/Portimonense-Santa-Clara-August-25-2018-Primeira-Liga
Primeira Liga,M,POR,2019,NA,3,Sat,2018-08-25,19:00,Benfica,1,1.5,Sporting CP,1,1.3,60486,Estádio do Sport Lisboa e Benfica,Luís Godinho,NA,https://fbref.com/en/matches/81b591b1/Derby-de-Lisboa-Benfica-Sporting-CP-August-25-2018-Primeira-Liga
Primeira Liga,M,POR,2019,NA,3,Sat,2018-08-25,21:00,Porto,2,1.3,Vitória,3,1.1,47008,Estádio Do Dragão,Fábio Costa,NA,https://fbref.com/en/matches/62a5e807/Porto-Vitoria-Guimaraes-August-25-2018-Primeira-Liga
Primeira Liga,M,POR,2019,NA,3,Sun,2018-08-26,16:00,Feirense,1,0.9,Boavista,1,1,3711,Estádio Marcolino de Castro,Rui Costa,NA,https://fbref.com/en/matches/f094b00d/Feirense-Boavista-August-26-2018-Primeira-Liga
Primeira Liga,M,POR,2019,NA,3,Sun,2018-08-26,16:00,Vitória Setúbal,1,0.6,Nacional,2,2.2,5690,Estádio do Bonfim,Cláudio Ruivo Pereira,NA,https://fbref.com/en/matches/653124e5/Vitoria-Setubal-Nacional-August-26-2018-Primeira-Liga
Primeira Liga,M,POR,2019,NA,3,Sun,2018-08-26,18:30,Tondela,1,0.7,Rio Ave,1,1.6,2045,Estádio João Cardoso,Manuel Mota,NA,https://fbref.com/en/matches/db3041e4/Tondela-Rio-Ave-August-26-2018-Primeira-Liga
Primeira Liga,M,POR,2019,NA,3,Sun,2018-08-26,20:30,Braga,3,1.6,Aves,1,0.8,10103,Estádio Municipal de Braga,Manuel Oliveira,NA,https://fbref.com/en/matches/d856c67c/Braga-Aves-August-26-2018-Primeira-Liga
Primeira Liga,M,POR,2019,NA,3,Mon,2018-08-27,20:15,Moreirense,1,1,B-SAD,1,1,1400,P.D. Comendador Joaquim de Almeida Freit...,Rui Oliveira,NA,https://fbref.com/en/matches/bd769be0/Moreirense-Belenenses-SAD-August-27-2018-Primeira-Liga
Primeira Liga,M,POR,2019,NA,30,Fri,2019-04-19,15:30,Tondela,1,1,Boavista,0,2.8,3398,Estádio João Cardoso,Artur Soares Dias,NA,https://fbref.com/en/matches/61b95f22/Tondela-Boavista-April-19-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,30,Fri,2019-04-19,15:30,Vitória Setúbal,1,0.6,Portimonense,1,0.5,4167,Estádio do Bonfim,João Pinheiro,NA,https://fbref.com/en/matches/80e42d70/Vitoria-Setubal-Portimonense-April-19-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,30,Fri,2019-04-19,18:00,Nacional,0,0.1,Sporting CP,1,2,3804,Estádio da Madeira,Carlos Xistra,NA,https://fbref.com/en/matches/14b40790/Nacional-Sporting-CP-April-19-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,30,Fri,2019-04-19,20:30,Vitória,0,1.7,Aves,2,2.2,12024,Estádio Dom Afonso Henriques,Manuel Mota,NA,https://fbref.com/en/matches/dfd61d05/Vitoria-Guimaraes-Aves-April-19-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,30,Sat,2019-04-20,15:30,Moreirense,0,1.2,Chaves,1,1.1,1654,P.D. Comendador Joaquim de Almeida Freit...,Jorge de Sousa,NA,https://fbref.com/en/matches/57ff56e7/Moreirense-Chaves-April-20-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,30,Sat,2019-04-20,15:30,B-SAD,1,1.1,Rio Ave,3,3.3,1523,Estádio Nacional,Nuno Almeida,NA,https://fbref.com/en/matches/bedffe73/Belenenses-SAD-Rio-Ave-April-20-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,30,Sat,2019-04-20,18:00,Feirense,0,0.3,Braga,2,2.2,2157,Estádio Marcolino de Castro,Fábio Costa,NA,https://fbref.com/en/matches/3bbecb96/Feirense-Braga-April-20-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,30,Sat,2019-04-20,20:30,Porto,1,1.9,Santa Clara,0,0.4,43911,Estádio Do Dragão,Manuel Oliveira,NA,https://fbref.com/en/matches/a372713c/Porto-Santa-Clara-April-20-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,30,Mon,2019-04-22,20:15,Benfica,6,2.5,Marítimo,0,0.1,52224,Estádio do Sport Lisboa e Benfica,Luís Godinho,NA,https://fbref.com/en/matches/683f7725/Benfica-Maritimo-April-22-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,31,Fri,2019-04-26,20:30,Rio Ave,2,1,Porto,2,1.4,7532,Estádio do Rio Ave Futebol Clube,Artur Soares Dias,NA,https://fbref.com/en/matches/c0089771/Rio-Ave-Porto-April-26-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,31,Sat,2019-04-27,14:30,Santa Clara,0,1.4,Vitória Setúbal,0,1.3,2417,Estádio de São Miguel,Carlos Xistra,NA,https://fbref.com/en/matches/b08f303b/Santa-Clara-Vitoria-Setubal-April-27-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,31,Sat,2019-04-27,15:30,Portimonense,1,1.7,Feirense,0,0.4,2540,Estádio do Portimonense SC,João Santos Capela,NA,https://fbref.com/en/matches/49c05aa5/Portimonense-Feirense-April-27-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,31,Sat,2019-04-27,18:00,Sporting CP,2,2.5,Vitória,0,0.7,44107,Estádio José Alvalade,Rui Costa,NA,https://fbref.com/en/matches/fd0971e0/Sporting-CP-Vitoria-Guimaraes-April-27-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,31,Sat,2019-04-27,20:30,Aves,3,2.7,B-SAD,0,0.6,2027,Estádio Clube Desportivo das Aves,Fábio Costa,NA,https://fbref.com/en/matches/41e3e3ca/Aves-Belenenses-SAD-April-27-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,31,Sun,2019-04-28,15:00,Chaves,4,2.4,Nacional,1,1.6,4045,Estádio Municipal Eng. Manuel Branco Tei...,Luís Godinho,NA,https://fbref.com/en/matches/ecd10943/Chaves-Nacional-April-28-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,31,Sun,2019-04-28,15:00,Marítimo,2,1,Tondela,0,0.6,5873,Estádio dos Barreiros,Hugo Miguel,NA,https://fbref.com/en/matches/3e585266/Maritimo-Tondela-April-28-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,31,Sun,2019-04-28,17:30,Braga,1,1.3,Benfica,4,4.5,24046,Estádio Municipal de Braga,Tiago Martins,NA,https://fbref.com/en/matches/d0e8d9f6/Braga-Benfica-April-28-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,31,Sun,2019-04-28,20:00,Boavista,3,1.5,Moreirense,1,0.6,12374,Estádio do Bessa Século XXI,Nuno Almeida,NA,https://fbref.com/en/matches/f2dd9e68/Boavista-Moreirense-April-28-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,32,Fri,2019-05-03,20:30,Moreirense,1,1.2,Rio Ave,2,1,1193,P.D. Comendador Joaquim de Almeida Freit...,João Pinto,NA,https://fbref.com/en/matches/c4a40f5d/Moreirense-Rio-Ave-May-3-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,32,Sat,2019-05-04,15:30,Marítimo,1,0.9,Braga,0,2,5753,Estádio dos Barreiros,Manuel Oliveira,NA,https://fbref.com/en/matches/65a64da0/Maritimo-Braga-May-4-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,32,Sat,2019-05-04,15:30,Feirense,4,0.9,Chaves,4,1.3,2183,Estádio Marcolino de Castro,Manuel Mota,NA,https://fbref.com/en/matches/8d884a8e/Feirense-Chaves-May-4-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,32,Sat,2019-05-04,18:00,Benfica,5,3.6,Portimonense,1,1.9,60677,Estádio do Sport Lisboa e Benfica,Artur Soares Dias,NA,https://fbref.com/en/matches/3ae8a686/Benfica-Portimonense-May-4-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,32,Sat,2019-05-04,20:30,Porto,4,2.8,Aves,0,0.2,40017,Estádio Do Dragão,Hugo Miguel,NA,https://fbref.com/en/matches/94493f0c/Porto-Aves-May-4-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,32,Sun,2019-05-05,15:00,Tondela,1,2,Santa Clara,3,2.5,3916,Estádio João Cardoso,João Pinheiro,NA,https://fbref.com/en/matches/4ac6e75d/Tondela-Santa-Clara-May-5-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,32,Sun,2019-05-05,17:30,B-SAD,1,1,Sporting CP,8,4,5209,Estádio Nacional,João Santos Capela,NA,https://fbref.com/en/matches/68fbd01c/Belenenses-SAD-Sporting-CP-May-5-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,32,Sun,2019-05-05,20:00,Vitória,2,1.7,Nacional,2,1,13753,Estádio Dom Afonso Henriques,Jorge de Sousa,NA,https://fbref.com/en/matches/b89a8038/Vitoria-Guimaraes-Nacional-May-5-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,32,Mon,2019-05-06,20:15,Vitória Setúbal,0,1,Boavista,3,1.5,5830,Estádio do Bonfim,Fábio Costa,NA,https://fbref.com/en/matches/81248ee6/Vitoria-Setubal-Boavista-May-6-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,33,Fri,2019-05-10,20:30,Aves,0,1.3,Moreirense,1,0.3,2468,Estádio Clube Desportivo das Aves,João Santos Capela,NA,https://fbref.com/en/matches/8922f310/Aves-Moreirense-May-10-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,33,Sat,2019-05-11,14:30,Santa Clara,4,2.4,Feirense,4,2.2,3746,Estádio de São Miguel,João Pinto,NA,https://fbref.com/en/matches/b2607350/Santa-Clara-Feirense-May-11-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,33,Sat,2019-05-11,15:30,Portimonense,3,3.4,Marítimo,2,1.3,2921,Estádio do Portimonense SC,Cláudio Ruivo Pereira,NA,https://fbref.com/en/matches/58bc7593/Portimonense-Maritimo-May-11-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,33,Sat,2019-05-11,18:00,Boavista,4,2.6,Braga,2,3.5,19592,Estádio do Bessa Século XXI,André Narciso,NA,https://fbref.com/en/matches/f0def1f2/Boavista-Braga-May-11-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,33,Sat,2019-05-11,20:30,Sporting CP,1,2.7,Tondela,1,2,41665,Estádio José Alvalade,Tiago Martins,NA,https://fbref.com/en/matches/10a01360/Sporting-CP-Tondela-May-11-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,33,Sun,2019-05-12,15:00,Chaves,1,1.1,Vitória Setúbal,2,1.3,7650,Estádio Municipal Eng. Manuel Branco Tei...,Artur Soares Dias,NA,https://fbref.com/en/matches/0543ace1/Chaves-Vitoria-Setubal-May-12-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,33,Sun,2019-05-12,15:00,Vitória,5,3,B-SAD,1,0.9,14417,Estádio Dom Afonso Henriques,Hélder Malheiro,NA,https://fbref.com/en/matches/8215e38e/Vitoria-Guimaraes-Belenenses-SAD-May-12-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,33,Sun,2019-05-12,17:30,Nacional,0,0.8,Porto,4,2.9,4098,Estádio da Madeira,Carlos Xistra,NA,https://fbref.com/en/matches/82aa5470/Nacional-Porto-May-12-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,33,Sun,2019-05-12,20:00,Rio Ave,2,1.3,Benfica,3,2.3,8836,Estádio do Rio Ave Futebol Clube,Hugo Miguel,NA,https://fbref.com/en/matches/e2aa4ea4/Rio-Ave-Benfica-May-12-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,34,Thu,2019-05-16,18:30,B-SAD,3,1.4,Nacional,0,0.8,942,Estádio Nacional,Vitor Ferreira Fernandes,NA,https://fbref.com/en/matches/ea50dea9/Belenenses-SAD-Nacional-May-16-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,34,Fri,2019-05-17,20:30,Braga,2,1.7,Portimonense,0,1.1,6541,Estádio Municipal de Braga,João Santos Capela,NA,https://fbref.com/en/matches/37be80b0/Braga-Portimonense-May-17-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,34,Sat,2019-05-18,15:30,Vitória Setúbal,1,2,Rio Ave,3,2.2,6109,Estádio do Bonfim,Cláudio Ruivo Pereira,NA,https://fbref.com/en/matches/b8e75066/Vitoria-Setubal-Rio-Ave-May-18-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,34,Sat,2019-05-18,15:30,Feirense,2,0.8,Aves,1,1.7,1772,Estádio Marcolino de Castro,André Narciso,NA,https://fbref.com/en/matches/95a58ae8/Feirense-Aves-May-18-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,34,Sat,2019-05-18,15:30,Marítimo,0,1.1,Boavista,1,0.4,4795,Estádio dos Barreiros,João Pinto,NA,https://fbref.com/en/matches/26afa14e/Maritimo-Boavista-May-18-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,34,Sat,2019-05-18,18:30,Porto,2,2.6,Sporting CP,1,0.6,39808,Estádio Do Dragão,Fábio Costa,NA,https://fbref.com/en/matches/4da455e9/Porto-Sporting-CP-May-18-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,34,Sat,2019-05-18,18:30,Benfica,4,2.5,Santa Clara,1,2.4,64064,Estádio do Sport Lisboa e Benfica,Jorge de Sousa,NA,https://fbref.com/en/matches/b0be94ec/Benfica-Santa-Clara-May-18-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,34,Sun,2019-05-19,17:30,Tondela,5,1.9,Chaves,2,2.4,4985,Estádio João Cardoso,João Pinheiro,NA,https://fbref.com/en/matches/01c82422/Tondela-Chaves-May-19-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,34,Sun,2019-05-19,20:00,Moreirense,1,1.3,Vitória,3,2.4,4185,P.D. Comendador Joaquim de Almeida Freit...,Carlos Xistra,NA,https://fbref.com/en/matches/01405edf/Moreirense-Vitoria-Guimaraes-May-19-2019-Primeira-Liga
Primeira Liga,M,POR,2019,NA,4,Fri,2018-08-31,19:00,Chaves,0,1,Braga,1,0.5,5983,Estádio Municipal Eng. Manuel Branco Tei...,Luís Godinho,NA,https://fbref.com/en/matches/0ba5f531/Chaves-Braga-August-31-2018-Primeira-Liga
Primeira Liga,M,POR,2019,NA,4,Fri,2018-08-31,21:15,Vitória,1,0.8,Tondela,0,0.3,20128,Estádio Dom Afonso Henriques,Nuno Almeida,NA,https://fbref.com/en/matches/e3c07f96/Vitoria-Guimaraes-Tondela-August-31-2018-Primeira-Liga
Primeira Liga,M,POR,2019,NA,4,Sat,2018-09-01,16:30,B-SAD,0,0.4,Vitória Setúbal,0,0.3,1449,Estádio Nacional,Manuel Mota,NA,https://fbref.com/en/matches/f18eb094/Belenenses-SAD-Vitoria-Setubal-September-1-2018-Primeira-Liga
Primeira Liga,M,POR,2019,NA,4,Sat,2018-09-01,18:00,Santa Clara,4,1.5,Boavista,2,1.1,4448,Estádio de São Miguel,António Nobre,NA,https://fbref.com/en/matches/b30941cd/Santa-Clara-Boavista-September-1-2018-Primeira-Liga
Primeira Liga,M,POR,2019,NA,4,Sat,2018-09-01,21:00,Sporting CP,1,2.1,Feirense,0,1,38688,Estádio José Alvalade,Rui Oliveira,NA,https://fbref.com/en/matches/4c5d4ebd/Sporting-CP-Feirense-September-1-2018-Primeira-Liga
Primeira Liga,M,POR,2019,NA,4,Sun,2018-09-02,16:00,Rio Ave,2,1,Portimonense,1,1,2539,Estádio do Rio Ave Futebol Clube,Artur Soares Dias,NA,https://fbref.com/en/matches/32b4bf73/Rio-Ave-Portimonense-September-2-2018-Primeira-Liga
Primeira Liga,M,POR,2019,NA,4,Sun,2018-09-02,16:00,Aves,0,1.1,Marítimo,1,1.2,1272,Estádio Clube Desportivo das Aves,João Pinheiro,NA,https://fbref.com/en/matches/708f4ebc/Aves-Maritimo-September-2-2018-Primeira-Liga
Primeira Liga,M,POR,2019,NA,4,Sun,2018-09-02,18:30,Nacional,0,0.3,Benfica,4,2.3,4793,Estádio da Madeira,Fábio Costa,NA,https://fbref.com/en/matches/e6426587/Nacional-Benfica-September-2-2018-Primeira-Liga
Primeira Liga,M,POR,2019,NA,4,Sun,2018-09-02,20:30,Porto,3,2.3,Moreirense,0,0.3,43316,Estádio Do Dragão,Hélder Malheiro,NA,https://fbref.com/en/matches/8b00f45d/Porto-Moreirense-September-2-2018-Primeira-Liga
