Competition_Name,Gender,Country,Season_End_Year,Round,Wk,Day,Date,Time,Home,HomeGoals,Away,AwayGoals,Attendance,Venue,Referee,Notes,MatchURL
Super League Greece,M,GRE,2019,Super League Greece,26,Sat,2019-03-30,19:30,Larissa,2,Asteras Tripoli,1,2376,AEL Arena,Anastasios Papapetrou,,https://fbref.com/en/matches/8bfffef1/Larissa-Asteras-Tripoli-March-30-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,26,Sun,2019-03-31,16:00,Aris,3,OFI Crete,1,9283,Stadio Harilaou Kleánthis Vikelídis,Athanasios Sezos,,https://fbref.com/en/matches/04438538/Aris-OFI-Crete-March-31-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,26,Sun,2019-03-31,17:15,AEK Athens,4,Panetolikos,0,5258,Olympiako Stadio Spyros Louis,Vasilis Fotias,,https://fbref.com/en/matches/a4cb88d3/AEK-Athens-Panetolikos-March-31-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,26,Sun,2019-03-31,19:00,Xanthi,1,PAOK,2,6558,Xanthi FC Arena,Angelos Evangelo u,,https://fbref.com/en/matches/9898b04e/Xanthi-PAOK-March-31-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,26,Sun,2019-03-31,19:30,Olympiacos,2,Atromitos,1,24670,Stadio Georgios Karaiskáki,Mattias Gestranius,,https://fbref.com/en/matches/f2688195/Olympiacos-Atromitos-March-31-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,26,Mon,2019-04-01,19:00,Apollon Smyrnis,1,Panathinaikos,3,609,Stadio Georgios Kamaras,Fotios Fotiadis,,https://fbref.com/en/matches/d9a0dd2b/Apollon-Smyrnis-Panathinaikos-April-1-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,27,Sat,2019-04-06,17:15,OFI Crete,1,PAS Giannina,0,3469,Stadio Thódoros Vardinoyánnis,Georgios Kominis,,https://fbref.com/en/matches/0ae8aaa6/OFI-Crete-PAS-Giannina-April-6-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,27,Sat,2019-04-06,19:00,Panathinaikos,2,Aris,0,NA,Olympiako Stadio Spyros Louis,Manolis Skoulas,,https://fbref.com/en/matches/e13b9883/Panathinaikos-Aris-April-6-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,27,Sat,2019-04-06,19:30,Panionios,1,Larissa,0,896,Stadio Néas Smírnis,Konstantinos Kotsanis,,https://fbref.com/en/matches/c4e97082/Panionios-Larissa-April-6-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,27,Sun,2019-04-07,16:00,Xanthi,1,AEK Athens,3,2166,Xanthi FC Arena,Aristotelis Diamantopoulos,,https://fbref.com/en/matches/edbc1d3e/Xanthi-AEK-Athens-April-7-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,27,Sun,2019-04-07,17:15,Asteras Tripoli,0,Levadiakos,0,1429,Stadio Theodoros Kolokotronis,Praxiteles Zachariadis,,https://fbref.com/en/matches/20d513d0/Asteras-Tripoli-Levadiakos-April-7-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,27,Sun,2019-04-07,19:00,Panetolikos,0,Olympiacos,5,3429,Stadio Panetolikou,Georgios Tzovaras,,https://fbref.com/en/matches/97d78b5b/Panetolikos-Olympiacos-April-7-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,27,Sun,2019-04-07,19:30,PAOK,3,PAS Lamia,0,22125,Stadio Toumbas,Giorgos Tassis,,https://fbref.com/en/matches/45dc73b3/PAOK-PAS-Lamia-April-7-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,27,Mon,2019-04-08,19:00,Atromitos,1,Apollon Smyrnis,0,292,Stadio Peristeriou,Athanassios Tzilos,,https://fbref.com/en/matches/c126bf8e/Atromitos-Apollon-Smyrnis-April-8-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,28,Sun,2019-04-14,19:00,Levadiakos,1,Panionios,2,1356,Stadio Levadias,Evangelos Manouhos,,https://fbref.com/en/matches/2acae211/Levadiakos-Panionios-April-14-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,28,Sun,2019-04-14,19:00,Panathinaikos,1,OFI Crete,3,NA,Olympiako Stadio Spyros Louis,Aristomenis Koutsiaftis,,https://fbref.com/en/matches/f38076ad/Panathinaikos-OFI-Crete-April-14-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,28,Sun,2019-04-14,19:00,Larissa,1,PAOK,1,4082,AEL Arena,Vasilis Fotias,,https://fbref.com/en/matches/83673868/Larissa-PAOK-April-14-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,28,Sun,2019-04-14,19:00,Aris,0,Atromitos,2,8139,Stadio Harilaou Kleánthis Vikelídis,Aristotelis Diamantopoulos,,https://fbref.com/en/matches/0d2252dc/Aris-Atromitos-April-14-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,28,Sun,2019-04-14,19:00,PAS Lamia,2,AEK Athens,2,2459,Dimotiko Athlitiko Kentro Lamias,Manolis Skoulas,,https://fbref.com/en/matches/9a2c6fcc/PAS-Lamia-AEK-Athens-April-14-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,28,Sun,2019-04-14,19:00,Olympiacos,4,Xanthi,0,27614,Stadio Georgios Karaiskáki,Stefanos Koubarakis,,https://fbref.com/en/matches/9a841cc6/Olympiacos-Xanthi-April-14-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,28,Sun,2019-04-14,19:00,PAS Giannina,0,Asteras Tripoli,0,3239,Stadio Zosimades,Ioannis Papadopoulos,,https://fbref.com/en/matches/1436b82b/PAS-Giannina-Asteras-Tripoli-April-14-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,28,Sun,2019-04-14,19:00,Apollon Smyrnis,0,Panetolikos,1,346,Stadio Georgios Kamaras,Evangelos Gratsanis,,https://fbref.com/en/matches/ad261b85/Apollon-Smyrnis-Panetolikos-April-14-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,29,Sun,2019-04-21,19:00,Atromitos,2,Panathinaikos,0,799,Stadio Peristeriou,Angelos Evangelo u,,https://fbref.com/en/matches/b87117b9/Atromitos-Panathinaikos-April-21-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,29,Sun,2019-04-21,19:00,Xanthi,2,Apollon Smyrnis,0,851,Xanthi FC Arena,Alexandros Tsamouris,,https://fbref.com/en/matches/6752aadd/Xanthi-Apollon-Smyrnis-April-21-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,29,Sun,2019-04-21,19:00,AEK Athens,0,Larissa,1,6556,Olympiako Stadio Spyros Louis,Praxiteles Zachariadis,,https://fbref.com/en/matches/d90ee931/AEK-Athens-Larissa-April-21-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,29,Sun,2019-04-21,19:00,PAOK,5,Levadiakos,0,26007,Stadio Toumbas,Athanassios Tzilos,,https://fbref.com/en/matches/f0534744/PAOK-Levadiakos-April-21-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,29,Sun,2019-04-21,19:00,PAS Lamia,1,Olympiacos,3,3315,Dimotiko Athlitiko Kentro Lamias,Georgios Kominis,,https://fbref.com/en/matches/7ce4da29/PAS-Lamia-Olympiacos-April-21-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,29,Sun,2019-04-21,19:00,OFI Crete,1,Asteras Tripoli,1,5867,Stadio Thódoros Vardinoyánnis,Manolis Skoulas,,https://fbref.com/en/matches/96cca84c/OFI-Crete-Asteras-Tripoli-April-21-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,29,Sun,2019-04-21,19:00,Panetolikos,1,Aris,2,2476,Stadio Panetolikou,Fotios Fotiadis,,https://fbref.com/en/matches/14691cbc/Panetolikos-Aris-April-21-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,29,Sun,2019-04-21,19:00,Panionios,2,PAS Giannina,1,1350,Stadio Néas Smírnis,Anastasios Papapetrou,,https://fbref.com/en/matches/8bc4e483/Panionios-PAS-Giannina-April-21-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,3,Sat,2018-09-15,18:15,OFI Crete,1,PAOK,3,5186,Stadio Thódoros Vardinoyánnis,Aristotelis Diamantopoulos,,https://fbref.com/en/matches/86078424/OFI-Crete-PAOK-September-15-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,3,Sat,2018-09-15,19:00,Apollon Smyrnis,1,PAS Giannina,2,837,Stadio Georgios Kamaras,Giorgos Labrou,,https://fbref.com/en/matches/a2b23334/Apollon-Smyrnis-PAS-Giannina-September-15-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,3,Sat,2018-09-15,20:30,AEK Athens,4,Panionios,0,10433,Olympiako Stadio Spyros Louis,Angelos Evangelo u,,https://fbref.com/en/matches/a322ff6e/AEK-Athens-Panionios-September-15-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,3,Sun,2018-09-16,17:00,Xanthi,1,Panetolikos,1,1064,Xanthi FC Arena,Konstantinos Konstantios,,https://fbref.com/en/matches/48f9ce3e/Xanthi-Panetolikos-September-16-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,3,Sun,2018-09-16,18:15,Larissa,1,Panathinaikos,3,3646,AEL Arena,Georgios Kominis,,https://fbref.com/en/matches/57501789/Larissa-Panathinaikos-September-16-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,3,Sun,2018-09-16,20:00,Atromitos,1,PAS Lamia,0,635,Stadio Peristeriou,Praxiteles Zachariadis,,https://fbref.com/en/matches/09c9eeec/Atromitos-PAS-Lamia-September-16-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,3,Sun,2018-09-16,20:30,Olympiacos,2,Asteras Tripoli,1,22800,Stadio Georgios Karaiskáki,Athanassios Tzilos,,https://fbref.com/en/matches/a87c2f83/Olympiacos-Asteras-Tripoli-September-16-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,3,Mon,2018-09-17,19:00,Aris,2,Levadiakos,0,13904,Stadio Harilaou Kleánthis Vikelídis,Giorgos Tassis,,https://fbref.com/en/matches/bdb7fb81/Aris-Levadiakos-September-17-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,30,Sat,2019-05-04,19:00,Apollon Smyrnis,0,PAS Lamia,3,219,Stadio Georgios Kamaras,Giorgos Vreskas,,https://fbref.com/en/matches/3df22a7a/Apollon-Smyrnis-PAS-Lamia-May-4-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,30,Sun,2019-05-05,16:00,Panathinaikos,4,Panetolikos,0,1475,Olympiako Stadio Spyros Louis,Athanassios Tzilos,,https://fbref.com/en/matches/8e1da261/Panathinaikos-Panetolikos-May-5-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,30,Sun,2019-05-05,19:00,Aris,7,Xanthi,2,6856,Stadio Harilaou Kleánthis Vikelídis,Giorgos Tassis,,https://fbref.com/en/matches/c009cef2/Aris-Xanthi-May-5-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,30,Sun,2019-05-05,19:00,PAS Giannina,0,PAOK,2,2802,Stadio Zosimades,,,https://fbref.com/en/matches/e4ebccb3/PAS-Giannina-PAOK-May-5-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,30,Sun,2019-05-05,19:00,Larissa,0,Olympiacos,3,3101,AEL Arena,Evangelos Manouhos,,https://fbref.com/en/matches/0bc948f6/Larissa-Olympiacos-May-5-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,30,Sun,2019-05-05,19:00,Atromitos,0,OFI Crete,2,669,Stadio Peristeriou,Praxiteles Zachariadis,,https://fbref.com/en/matches/27444983/Atromitos-OFI-Crete-May-5-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,30,Sun,2019-05-05,19:00,Asteras Tripoli,3,Panionios,0,2184,Stadio Theodoros Kolokotronis,Georgios Tzovaras,,https://fbref.com/en/matches/2fbb1069/Asteras-Tripoli-Panionios-May-5-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,30,Sun,2019-05-05,19:00,Levadiakos,0,AEK Athens,3,1468,Stadio Levadias,Efstathios Gortsilas,,https://fbref.com/en/matches/d269c10d/Levadiakos-AEK-Athens-May-5-2019-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,4,Sat,2018-09-22,18:15,Asteras Tripoli,2,Apollon Smyrnis,0,1428,Stadio Theodoros Kolokotronis,Athanasios Sezos,,https://fbref.com/en/matches/d1ae024d/Asteras-Tripoli-Apollon-Smyrnis-September-22-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,4,Sat,2018-09-22,19:00,Atromitos,2,Larissa,0,587,Stadio Peristeriou,Giorgos Vreskas,,https://fbref.com/en/matches/3294dfa4/Atromitos-Larissa-September-22-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,4,Sat,2018-09-22,20:30,PAS Giannina,1,Aris,0,2924,Stadio Zosimades,Evangelos Gratsanis,,https://fbref.com/en/matches/f8a8b9c3/PAS-Giannina-Aris-September-22-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,4,Sun,2018-09-23,16:00,Xanthi,3,OFI Crete,0,1057,Xanthi FC Arena,Anastasios Papapetrou,,https://fbref.com/en/matches/e6fda0cc/Xanthi-OFI-Crete-September-23-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,4,Sun,2018-09-23,19:00,Panathinaikos,3,Levadiakos,0,12881,Olympiako Stadio Spyros Louis,Georgios Tzovaras,,https://fbref.com/en/matches/33a874c3/Panathinaikos-Levadiakos-September-23-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,4,Sun,2018-09-23,20:30,PAOK,2,AEK Athens,0,23763,Stadio Toumbas,Mattias Gestranius,,https://fbref.com/en/matches/6019fa8a/PAOK-AEK-Athens-September-23-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,4,Mon,2018-09-24,19:00,Panetolikos,2,PAS Lamia,2,1899,Stadio Panetolikou,Evangelos Manouhos,,https://fbref.com/en/matches/2cbbaf82/Panetolikos-PAS-Lamia-September-24-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,4,Mon,2018-09-24,19:30,Panionios,0,Olympiacos,1,4414,Stadio Néas Smírnis,Manolis Skoulas,,https://fbref.com/en/matches/d58fe1b3/Panionios-Olympiacos-September-24-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,5,Sat,2018-09-29,18:15,Larissa,1,Panetolikos,0,1637,AEL Arena,Aristomenis Koutsiaftis,,https://fbref.com/en/matches/2684737e/Larissa-Panetolikos-September-29-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,5,Sat,2018-09-29,19:00,Panathinaikos,2,PAS Giannina,1,3810,Olympiako Stadio Spyros Louis,Athanassios Tzilos,,https://fbref.com/en/matches/c92dc93a/Panathinaikos-PAS-Giannina-September-29-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,5,Sat,2018-09-29,20:30,OFI Crete,0,AEK Athens,3,4701,Stadio Thódoros Vardinoyánnis,Tasos Sidiropoulos,,https://fbref.com/en/matches/81c68d7d/OFI-Crete-AEK-Athens-September-29-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,5,Sun,2018-09-30,16:00,Apollon Smyrnis,0,Panionios,2,536,Stadio Georgios Kamaras,Fotios Fotiadis,,https://fbref.com/en/matches/89982767/Apollon-Smyrnis-Panionios-September-30-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,5,Sun,2018-09-30,18:15,Levadiakos,0,Atromitos,2,757,Stadio Levadias,Ioannis Papadopoulos,,https://fbref.com/en/matches/ba33ac19/Levadiakos-Atromitos-September-30-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,5,Sun,2018-09-30,19:00,Aris,2,Asteras Tripoli,0,6327,Stadio Harilaou Kleánthis Vikelídis,Stefanos Koubarakis,,https://fbref.com/en/matches/f546cd4e/Aris-Asteras-Tripoli-September-30-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,5,Sun,2018-09-30,20:30,Olympiacos,0,PAOK,1,20532,Stadio Georgios Karaiskáki,Fedayi San,,https://fbref.com/en/matches/fe948e46/Olympiacos-PAOK-September-30-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,5,Mon,2018-10-01,19:00,PAS Lamia,0,Xanthi,0,1267,Dimotiko Athlitiko Kentro Lamias,Alexandros Tsamouris,,https://fbref.com/en/matches/2f05b220/PAS-Lamia-Xanthi-October-1-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,6,Sat,2018-10-06,18:15,Panionios,1,Aris,0,2373,Stadio Néas Smírnis,Georgios Kominis,,https://fbref.com/en/matches/d5801a77/Panionios-Aris-October-6-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,6,Sat,2018-10-06,19:00,Panetolikos,2,Levadiakos,1,2004,Stadio Panetolikou,Praxiteles Zachariadis,,https://fbref.com/en/matches/ed0973d5/Panetolikos-Levadiakos-October-6-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,6,Sat,2018-10-06,20:30,Asteras Tripoli,1,Panathinaikos,1,4564,Stadio Theodoros Kolokotronis,Manolis Skoulas,,https://fbref.com/en/matches/1e8609f5/Asteras-Tripoli-Panathinaikos-October-6-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,6,Sun,2018-10-07,16:00,PAS Lamia,1,OFI Crete,1,1711,Dimotiko Athlitiko Kentro Lamias,Angelos Evangelo u,,https://fbref.com/en/matches/55674e9d/PAS-Lamia-OFI-Crete-October-7-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,6,Sun,2018-10-07,18:15,PAOK,2,Apollon Smyrnis,0,15918,Stadio Toumbas,Giorgos Tassis,,https://fbref.com/en/matches/129ac2a0/PAOK-Apollon-Smyrnis-October-7-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,6,Sun,2018-10-07,19:00,Atromitos,1,PAS Giannina,0,631,Stadio Peristeriou,Konstantinos Kotsanis,,https://fbref.com/en/matches/779cdfea/Atromitos-PAS-Giannina-October-7-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,6,Sun,2018-10-07,20:30,AEK Athens,1,Olympiacos,1,27419,Olympiako Stadio Spyros Louis,Mads-Kristoffer Kristoffersen,,https://fbref.com/en/matches/ead99dd3/AEK-Athens-Olympiacos-October-7-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,6,Mon,2018-10-08,19:00,Xanthi,1,Larissa,0,1711,Xanthi FC Arena,Giorgos Labrou,,https://fbref.com/en/matches/e583211c/Xanthi-Larissa-October-8-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,7,Sat,2018-10-20,16:00,Panathinaikos,1,Panionios,0,12636,Olympiako Stadio Spyros Louis,Aristotelis Diamantopoulos,,https://fbref.com/en/matches/95524404/Panathinaikos-Panionios-October-20-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,7,Sat,2018-10-20,18:15,PAS Giannina,0,Panetolikos,2,2306,Stadio Zosimades,Vasilis Fotias,,https://fbref.com/en/matches/9db44b66/PAS-Giannina-Panetolikos-October-20-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,7,Sat,2018-10-20,19:00,Apollon Smyrnis,0,AEK Athens,2,3002,Stadio Georgios Kamaras,Evangelos Gratsanis,,https://fbref.com/en/matches/6b4de70d/Apollon-Smyrnis-AEK-Athens-October-20-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,7,Sat,2018-10-20,20:30,Larissa,1,PAS Lamia,2,3071,AEL Arena,Georgios Kominis,,https://fbref.com/en/matches/dbbb9926/Larissa-PAS-Lamia-October-20-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,7,Sun,2018-10-21,18:15,Levadiakos,1,Xanthi,2,569,Stadio Levadias,Giorgos Vreskas,,https://fbref.com/en/matches/0cd1bb25/Levadiakos-Xanthi-October-21-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,7,Sun,2018-10-21,19:00,Aris,1,PAOK,2,16434,Stadio Harilaou Kleánthis Vikelídis,Daniele Doveri,,https://fbref.com/en/matches/a0f3e0f2/Aris-PAOK-October-21-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,7,Sun,2018-10-21,20:30,OFI Crete,1,Olympiacos,0,5463,Stadio Thódoros Vardinoyánnis,Athanasios Sezos,,https://fbref.com/en/matches/002a87d8/OFI-Crete-Olympiacos-October-21-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,7,Mon,2018-10-22,19:00,Atromitos,3,Asteras Tripoli,2,754,Stadio Peristeriou,Alexandros Tsamouris,,https://fbref.com/en/matches/94e0cc91/Atromitos-Asteras-Tripoli-October-22-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,8,Sat,2018-10-27,17:15,Larissa,0,OFI Crete,0,2708,AEL Arena,Anastasios Papapetrou,,https://fbref.com/en/matches/27e2c7a6/Larissa-OFI-Crete-October-27-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,8,Sat,2018-10-27,19:00,PAS Lamia,3,Levadiakos,2,1633,Dimotiko Athlitiko Kentro Lamias,Aristomenis Koutsiaftis,,https://fbref.com/en/matches/9ba4ff04/PAS-Lamia-Levadiakos-October-27-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,8,Sun,2018-10-28,17:15,Panionios,2,Atromitos,2,2140,Stadio Néas Smírnis,Tasos Sidiropoulos,,https://fbref.com/en/matches/cd8633b0/Panionios-Atromitos-October-28-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,8,Sun,2018-10-28,19:00,Panetolikos,1,Asteras Tripoli,1,2213,Stadio Panetolikou,Fotios Fotiadis,,https://fbref.com/en/matches/6da7d556/Panetolikos-Asteras-Tripoli-October-28-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,8,Sun,2018-10-28,19:30,AEK Athens,4,Aris,0,NA,Olympiako Stadio Spyros Louis,Athanassios Tzilos,,https://fbref.com/en/matches/6bb01575/AEK-Athens-Aris-October-28-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,8,Mon,2018-10-29,19:00,Xanthi,2,PAS Giannina,1,965,Xanthi FC Arena,Evangelos Manouhos,,https://fbref.com/en/matches/79bcc78d/Xanthi-PAS-Giannina-October-29-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,8,Mon,2018-10-29,19:30,Olympiacos,1,Apollon Smyrnis,0,13100,Stadio Georgios Karaiskáki,Praxiteles Zachariadis,,https://fbref.com/en/matches/cd29e42d/Olympiacos-Apollon-Smyrnis-October-29-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,8,Mon,2018-10-29,21:30,PAOK,2,Panathinaikos,0,20389,Stadio Toumbas,Jens Maae,,https://fbref.com/en/matches/a5a33444/PAOK-Panathinaikos-October-29-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,9,Sat,2018-11-03,16:00,Atromitos,1,PAOK,1,1635,Stadio Peristeriou,Athanassios Tzilos,,https://fbref.com/en/matches/5d1aa8f0/Atromitos-PAOK-November-3-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,9,Sat,2018-11-03,17:15,Panionios,3,Panetolikos,0,1170,Stadio Néas Smírnis,Georgios Tzovaras,,https://fbref.com/en/matches/7bf32e51/Panionios-Panetolikos-November-3-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,9,Sat,2018-11-03,19:00,Panathinaikos,0,AEK Athens,0,24731,Olympiako Stadio Spyros Louis,Oliver Drachta,,https://fbref.com/en/matches/93c3173a/Panathinaikos-AEK-Athens-November-3-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,9,Sat,2018-11-03,19:30,Levadiakos,1,Larissa,1,1248,Stadio Levadias,Stefanos Koubarakis,,https://fbref.com/en/matches/2665a582/Levadiakos-Larissa-November-3-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,9,Sun,2018-11-04,17:15,PAS Giannina,0,PAS Lamia,0,2772,Stadio Zosimades,Aristotelis Diamantopoulos,,https://fbref.com/en/matches/d0c3454c/PAS-Giannina-PAS-Lamia-November-4-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,9,Sun,2018-11-04,19:00,Aris,0,Olympiacos,1,8243,Stadio Harilaou Kleánthis Vikelídis,Tasos Sidiropoulos,,https://fbref.com/en/matches/d904a962/Aris-Olympiacos-November-4-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,9,Sun,2018-11-04,19:30,OFI Crete,0,Apollon Smyrnis,0,3488,Stadio Thódoros Vardinoyánnis,Vasilis Fotias,,https://fbref.com/en/matches/588f32bb/OFI-Crete-Apollon-Smyrnis-November-4-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Super League Greece,9,Mon,2018-11-05,19:30,Asteras Tripoli,0,Xanthi,1,1224,Stadio Theodoros Kolokotronis,Ioannis Papadopoulos,,https://fbref.com/en/matches/7eab7dda/Asteras-Tripoli-Xanthi-November-5-2018-Super-League-Greece
Super League Greece,M,GRE,2019,Greek 1/2 Relegation/Promotion play-offs,NA,Sun,2019-05-19,21:30,Platanias,0,OFI Crete,0,NA,Dimotiko Stadio Perivolion,,Leg 1 of 2,https://fbref.com/en/matches/2b1d6065/Platanias-OFI-Crete-May-19-2019-Greek-12-RelegationPromotion-play-offs
Super League Greece,M,GRE,2019,Greek 1/2 Relegation/Promotion play-offs,NA,Wed,2019-05-22,19:00,OFI Crete,3,Platanias,2,NA,Stadio Thódoros Vardinoyánnis,,Leg 2 of 2; OFI Crete won,https://fbref.com/en/matches/f63cbdf5/OFI-Crete-Platanias-May-22-2019-Greek-12-RelegationPromotion-play-offs
